Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),
7,15.762,7,8.994267,1.304734,0.1450629,1494.763,238.9263,0,-115.3875,-12.33,
7,15.862,7,8.998496,1.315159,0.1461532,1495.145,238.505,0,-115.3875,-12.33,
7,15.962,7,8.991217,1.329041,0.1478155,1495.532,238.7125,0,-115.3876,-12.33,
7,16.062,7,8.9998,1.336212,0.1484713,1495.916,238.7913,0,-115.3877,-12.33,
7,16.162,7,8.995152,1.321543,0.1469173,1496.299,238.5925,0,-115.3879,-12.33,
7,16.262,7,8.995787,1.306767,0.1452644,1496.772,238.7937,0,-115.3877,-12.33,
7,16.362,7,8.999964,1.320751,0.1467507,1497.161,238.7363,0,-115.3876,-12.33,
7,16.462,7,8.990722,1.324265,0.1472923,1497.547,238.5237,0,-115.3874,-12.33,
7,16.562,7,8.998613,1.332503,0.1480787,1497.93,238.7112,0,-115.3874,-12.33,
7,16.662,7,8.994567,1.322816,0.1470684,1498.318,238.83,0,-115.3875,-12.33,
7,16.762,7,8.993424,1.307472,0.1453809,1498.705,238.735,0,-115.3875,-12.33,
7,16.862,7,8.99927,1.317887,0.1464437,1499.091,238.7825,0,-115.3876,-12.33,
7,16.962,7,8.990644,1.325453,0.1474258,1499.57,238.49,0,-115.3876,-12.33,
7,17.062,7,8.998295,1.333806,0.1482287,1499.957,238.8075,0,-115.3876,-12.33,
7,17.162,7,8.993118,1.316766,0.1464193,1500.345,238.8075,0,-115.3876,-12.33,
7,17.262,7,8.99323,1.306962,0.1453273,1500.731,238.6725,0,-115.3876,-12.33,
7,17.362,7,8.999768,1.325479,0.1472792,1501.114,238.7225,0,-115.3879,-12.33,
7,17.462,7,8.993084,1.336962,0.1486656,1501.49,238.7937,0,-115.3878,-12.33,
7,17.562,7,8.996747,1.336209,0.1485213,1501.876,238.5912,0,-115.3875,-12.33,
7,17.662,7,8.993715,1.321621,0.1469494,1502.263,238.8162,0,-115.3875,-12.33,
7,17.762,7,8.992359,1.316737,0.1464284,1502.746,238.7387,0,-115.3876,-12.33,
7,17.862,7,9.000019,1.327782,0.147531,1503.132,238.865,0,-115.3877,-12.33,
7,17.962,7,8.989328,1.33299,0.1482859,1503.516,238.78,0,-115.3877,-12.33,
7,18.062,7,8.998441,1.336011,0.1484713,1503.891,238.5963,0,-115.3878,-12.33,
7,18.162,7,8.994747,1.317312,0.1464535,1504.277,238.7125,0,-115.3878,-12.33,
7,18.262,7,8.993183,1.316221,0.1463576,1504.661,238.8775,0,-115.3878,-12.33,
7,18.362,7,9.000834,1.330116,0.147777,1505.044,238.6212,0,-115.3879,-12.33,
7,18.462,7,8.990551,1.335195,0.148511,1505.521,238.63,0,-115.3877,-12.33,
7,18.562,7,8.997106,1.339303,0.1488594,1505.914,238.785,0,-115.3877,-12.33,
7,18.662,7,8.993657,1.314483,0.1461567,1506.297,238.7325,0,-115.3876,-12.33,
7,18.762,7,8.990022,1.31562,0.1463422,1506.675,238.6838,0,-115.3874,-12.33,
7,18.862,7,8.998858,1.339505,0.1488527,1507.056,238.8125,0,-115.3874,-12.33,
7,18.962,7,8.988394,1.337728,0.1488284,1507.441,238.6662,0,-115.3874,-12.33,
7,19.062,7,8.996109,1.341914,0.1491661,1507.829,238.965,0,-115.3876,-12.33,
7,19.162,7,8.994614,1.320209,0.1467777,1508.311,238.23,0,-115.3876,-12.33,
7,19.262,7,8.99174,1.319764,0.1467751,1508.687,238.8462,0,-115.3876,-12.33,
7,19.362,7,8.997574,1.341216,0.1490642,1509.069,238.8563,0,-115.3876,-12.33,
7,19.462,7,8.989134,1.337956,0.1488415,1509.456,238.4637,0,-115.3876,-12.33,
7,19.562,7,8.994053,1.339826,0.148968,1509.831,238.7475,0,-115.3876,-12.33,
7,19.662,7,8.994837,1.316286,0.1463379,1510.214,238.8712,0,-115.3879,-12.33,
7,19.762,7,8.992363,1.318377,0.1466107,1510.701,238.7775,0,-115.3881,-12.33,
7,19.862,7,9.003252,1.342158,0.1490748,1511.088,238.7238,0,-115.3883,-12.33,
7,19.962,7,8.992393,1.339976,0.1490121,1511.476,238.8938,0,-115.3882,-12.33,
7,20.062,7,8.998252,1.341453,0.1490793,1511.862,238.8725,0,-115.3881,-12.33,
7,20.162,7,8.995784,1.311749,0.1458182,1512.245,238.8238,0,-115.3881,-12.33,
7,20.262,7,8.995499,1.325359,0.1473358,1512.624,238.6387,0,-115.3882,-12.33,
7,20.362,7,9.001444,1.346175,0.149551,1513.002,238.6175,0,-115.3882,-12.33,
7,20.462,7,8.992272,1.347341,0.1498332,1513.481,238.6913,0,-115.388,-12.33,
7,20.562,7,8.996626,1.339005,0.1488341,1513.869,238.735,0,-115.3878,-12.33,
7,20.662,7,8.996434,1.31687,0.1463769,1514.251,238.8925,0,-115.388,-12.33,
7,20.762,7,8.992019,1.332334,0.1481685,1514.628,238.8475,0,-115.3878,-12.33,
7,20.862,7,9.000078,1.344743,0.1494146,1515.014,238.6762,0,-115.3878,-12.33,
7,20.962,7,8.992096,1.346678,0.1497625,1515.4,238.4662,0,-115.3882,-12.33,
7,21.062,7,8.998252,1.33554,0.1484221,1515.879,238.6787,0,-115.3883,-12.33,
7,21.162,7,8.997706,1.324232,0.1471744,1516.265,238.7238,0,-115.3883,-12.33,
7,21.262,7,8.995198,1.330646,0.1479285,1516.652,239.005,0,-115.3882,-12.33,
7,21.362,7,8.999094,1.341437,0.1490636,1517.036,238.6263,0,-115.3882,-12.33,
7,21.462,7,8.992756,1.346954,0.1497822,1517.409,238.6138,0,-115.3882,-12.33,
7,21.562,7,8.997458,1.338576,0.1487727,1517.795,238.9075,0,-115.3882,-12.33,
7,21.662,7,8.998391,1.316364,0.1462888,1518.174,238.505,0,-115.3885,-12.33,
7,21.762,7,8.993462,1.335485,0.148495,1518.647,238.8587,0,-115.3886,-12.33,
7,21.862,7,9.003713,1.345918,0.1494848,1519.034,238.91,0,-115.3886,-12.33,
7,21.962,7,8.993143,1.349546,0.1500639,1519.419,238.4012,0,-115.3883,-12.33,
7,22.062,7,8.997672,1.336744,0.1485656,1519.896,238.7462,0,-115.3882,-12.33,
7,22.162,7,8.998156,1.322433,0.1469671,1520.18,238.62,0,-115.388,-12.33,
7,22.262,7,8.994412,1.342733,0.1492852,1520.564,238.78,0,-115.388,-12.33,
7,22.362,7,8.999477,1.349965,0.1500048,1520.946,238.7737,0,-115.3884,-12.33,
7,22.462,7,8.994964,1.347685,0.1498266,1521.361,238.5987,0,-115.3885,-12.33,
7,22.562,7,8.999258,1.333146,0.1481396,1521.839,238.7863,0,-115.3888,-12.33,
7,22.662,7,9.001004,1.327191,0.1474492,1522.214,238.695,0,-115.3888,-12.33,
7,22.762,7,8.99562,1.337258,0.1486565,1522.598,238.6513,0,-115.3887,-12.33,
7,22.862,7,9.002651,1.344837,0.1493823,1522.984,238.6588,0,-115.3886,-12.33,
7,22.962,7,8.995766,1.349864,0.1500555,1523.366,238.7837,0,-115.3888,-12.33,
7,23.062,7,9.000023,1.328239,0.1475818,1523.835,238.8438,0,-115.3888,-12.33,
7,23.162,7,9.002654,1.319913,0.1466138,1524.218,238.7737,0,-115.3887,-12.33,
7,23.262,7,8.996307,1.343629,0.1493534,1524.6,238.9588,0,-115.3888,-12.33,
7,23.362,7,9.003824,1.351066,0.1500546,1524.99,238.7437,0,-115.3887,-12.33,
7,23.462,7,8.996966,1.350829,0.1501427,1525.377,238.5925,0,-115.3887,-12.33,
7,23.562,7,8.99893,1.329275,0.1477148,1525.765,238.67,0,-115.3885,-12.33,
7,23.662,7,8.999735,1.326246,0.147365,1526.151,238.8537,0,-115.3884,-12.33,
7,23.762,7,8.99457,1.357109,0.1508809,1526.537,238.91,0,-115.3883,-12.33,
7,23.862,7,9.00245,1.364565,0.1515771,1527.021,238.2425,0,-115.3883,-12.33,
7,23.962,7,8.994267,1.349669,0.1500588,1527.409,238.6275,0,-115.3881,-12.33,
7,24.062,7,8.995787,1.329175,0.1477552,1527.791,238.7225,0,-115.3881,-12.33,
7,24.162,7,8.998022,1.33362,0.1482126,1528.168,238.6175,0,-115.3881,-12.33,
7,24.262,7,8.992112,1.342954,0.149348,1528.55,238.8,0,-115.3881,-12.33,
7,24.362,7,9.001722,1.352832,0.1502859,1528.934,238.7263,0,-115.3884,-12.33,
7,24.462,7,8.995162,1.34726,0.149776,1529.328,238.4875,0,-115.3884,-12.33,
7,24.562,7,8.996338,1.325943,0.147387,1529.719,238.7062,0,-115.3884,-12.33,
7,24.662,7,9.000319,1.33124,0.1479103,1530.194,238.74,0,-115.3886,-12.33,
7,24.762,7,8.994787,1.352306,0.1503433,1530.584,238.765,0,-115.3886,-12.33,
7,24.862,7,9.002726,1.355502,0.1505657,1530.959,238.7612,0,-115.3887,-12.33,
7,24.962,7,8.997373,1.347455,0.1497609,1531.346,238.6513,0,-115.3887,-12.33,
7,25.062,7,8.996793,1.326703,0.147464,1531.734,238.775,0,-115.3886,-12.33,
7,25.162,7,9.000304,1.336887,0.148538,1532.115,238.9787,0,-115.3886,-12.33,
7,25.262,7,8.994056,1.35745,0.1509275,1532.499,238.7337,0,-115.3886,-12.33,
7,25.362,7,9.001564,1.359506,0.1510299,1532.989,238.88,0,-115.3885,-12.33,
7,25.462,7,8.996552,1.347068,0.1497316,1533.376,238.4413,0,-115.3885,-12.33,
7,25.562,7,8.995938,1.332295,0.1480997,1533.759,238.7038,0,-115.3885,-12.33,
7,25.662,7,9.001586,1.34246,0.1491359,1534.142,238.6613,0,-115.3886,-12.33,
7,25.762,7,8.993567,1.345415,0.1495975,1534.526,238.6375,0,-115.3887,-12.33,
7,25.862,7,9.00367,1.358834,0.15092,1534.905,238.7287,0,-115.3889,-12.33,
7,25.962,7,8.997177,1.34233,0.1491946,1535.295,238.915,0,-115.3889,-12.33,
7,26.062,7,8.997103,1.329486,0.1477683,1535.684,238.5462,0,-115.3891,-12.33,
7,26.162,7,9.003893,1.34209,0.1490566,1536.166,238.9337,0,-115.3891,-12.33,
7,26.262,7,8.998044,1.351426,0.1501911,1536.547,238.6138,0,-115.3889,-12.33,
7,26.362,7,9.001057,1.359324,0.1510182,1536.922,238.4238,0,-115.3889,-12.33,
7,26.462,7,8.998667,1.349387,0.1499541,1537.311,238.8187,0,-115.3889,-12.33,
7,26.562,7,8.997982,1.327314,0.1475124,1537.699,238.5612,0,-115.3892,-12.33,
7,26.662,7,9.005908,1.346311,0.149492,1538.076,238.755,0,-115.3894,-12.33,
7,26.762,7,8.999477,1.36175,0.1513143,1538.556,238.6737,0,-115.3894,-12.33,
7,26.862,7,9.006806,1.357651,0.1507362,1538.943,238.5963,0,-115.3894,-12.33,
7,26.962,7,9.002292,1.345259,0.1494352,1539.326,238.7087,0,-115.3896,-12.33,
7,27.062,7,8.99909,1.337365,0.1486111,1539.698,238.9337,0,-115.3894,-12.33,
7,27.162,7,9.007512,1.352137,0.1501122,1540.083,238.5562,0,-115.3893,-12.33,
7,27.262,7,8.998242,1.35379,0.1504505,1540.471,238.6513,0,-115.3893,-12.33,
7,27.362,7,9.004066,1.36009,0.1510529,1540.856,238.9713,0,-115.3893,-12.33,
7,27.462,7,9.000602,1.336683,0.1485104,1541.335,238.5638,0,-115.3891,-12.33,
7,27.562,7,8.99796,1.334033,0.1482595,1541.72,238.7175,0,-115.389,-12.33,
7,27.662,7,9.004728,1.351212,0.1500558,1542.101,239.055,0,-115.3888,-12.33,
7,27.762,7,8.99639,1.356827,0.150819,1542.485,238.7863,0,-115.3888,-12.33,
7,27.862,7,9.00567,1.365231,0.1515968,1542.859,238.8837,0,-115.389,-12.33,
7,27.962,7,8.999165,1.336017,0.1484601,1543.339,238.6437,0,-115.389,-12.33,
7,28.062,7,8.997483,1.340632,0.1490007,1543.723,238.72,0,-115.3891,-12.33,
7,28.162,7,9.007679,1.354674,0.150391,1544.104,239.025,0,-115.3892,-12.33,
7,28.262,7,8.997865,1.365049,0.1517081,1544.491,238.625,0,-115.3892,-12.33,
7,28.362,7,9.003447,1.364978,0.1516061,1544.871,238.7775,0,-115.3895,-12.33,
7,28.462,7,9.003725,1.335491,0.1483265,1545.254,238.8013,0,-115.3895,-12.33,
7,28.562,7,8.997654,1.344814,0.1494628,1545.636,238.6637,0,-115.3892,-12.33,
7,28.662,7,9.007026,1.360996,0.1511039,1546.115,238.8462,0,-115.3893,-12.33,
7,28.762,7,8.997413,1.355407,0.1506441,1546.499,238.5438,0,-115.3893,-12.33,
7,28.862,7,9.005159,1.362954,0.1513526,1546.885,238.75,0,-115.3893,-12.33,
7,28.962,7,9.000586,1.335562,0.1483862,1547.267,238.7325,0,-115.3894,-12.33,
7,29.062,7,8.998168,1.343506,0.1493088,1547.639,238.665,0,-115.3893,-12.33,
7,29.162,7,9.007964,1.365185,0.1515532,1548.026,238.8225,0,-115.3893,-12.33,
7,29.262,7,8.998202,1.359792,0.1511181,1548.412,238.67,0,-115.3892,-12.33,
7,29.362,7,9.002125,1.365958,0.1517373,1548.898,238.645,0,-115.3892,-12.33,
7,29.462,7,9.001871,1.336764,0.1484985,1549.279,238.8262,0,-115.3892,-12.33,
7,29.562,7,8.996032,1.342164,0.1491952,1549.67,238.6188,0,-115.3892,-12.33,
7,29.662,7,9.006007,1.362721,0.1513124,1550.052,238.7112,0,-115.3892,-12.33,
7,29.762,7,8.994771,1.36627,0.151896,1550.435,238.66,0,-115.3888,-12.33,
7,29.862,7,9.001116,1.362679,0.15139,1550.819,238.8,0,-115.3888,-12.33,
7,29.962,7,8.99941,1.335738,0.148425,1551.214,238.6375,0,-115.389,-12.33,
7,30.062,7,8.997307,1.349348,0.1499724,1551.596,238.9337,0,-115.3891,-12.33,
7,30.162,7,9.007267,1.368784,0.1519644,1551.986,238.635,0,-115.3895,-12.33,
7,30.262,7,8.999596,1.362646,0.1514119,1552.471,238.6275,0,-115.3895,-12.33,
7,30.362,7,9.003221,1.358522,0.1508929,1552.849,238.8663,0,-115.3893,-12.33,
7,30.462,7,9.000369,1.336696,0.1485157,1553.233,238.6675,0,-115.3892,-12.33,
7,30.562,7,8.996072,1.348033,0.1498468,1553.609,238.7637,0,-115.3892,-12.33,
7,30.662,7,9.005985,1.364718,0.1515345,1553.995,238.9462,0,-115.389,-12.33,
7,30.762,7,8.995518,1.365673,0.151817,1554.376,238.5887,0,-115.3889,-12.33,
7,30.862,7,8.999127,1.360668,0.1512,1554.855,238.9375,0,-115.3887,-12.33,
7,30.962,7,8.999304,1.335728,0.1484257,1555.244,238.7937,0,-115.3885,-12.33,
7,31.062,7,8.993896,1.35379,0.1505232,1555.616,238.7988,0,-115.3886,-12.33,
7,31.162,7,9.002249,1.362467,0.1513475,1556,238.845,0,-115.3887,-12.33,
7,31.262,7,8.99678,1.371024,0.1523906,1556.387,238.5963,0,-115.3887,-12.33,
7,31.362,7,8.998744,1.355362,0.1506168,1556.775,238.7112,0,-115.3887,-12.33,
7,31.462,7,8.998939,1.331714,0.1479857,1557.259,238.7425,0,-115.3889,-12.33,
7,31.562,7,8.996053,1.358093,0.1509655,1557.644,238.5887,0,-115.3892,-12.33,
7,31.662,7,9.005085,1.368264,0.1519435,1558.024,238.87,0,-115.3892,-12.33,
7,31.762,7,8.996065,1.366228,0.1518695,1558.403,238.7762,0,-115.3891,-12.33,
7,31.862,7,8.999862,1.351049,0.1501189,1558.786,238.7137,0,-115.3891,-12.33,
7,31.962,7,9.0001,1.339644,0.1488477,1559.172,238.5125,0,-115.3891,-12.33,
7,32.062,7,8.994626,1.355063,0.1506525,1559.56,238.88,0,-115.3888,-12.33,
7,32.162,7,9.002917,1.363286,0.1514271,1560.039,238.8537,0,-115.3889,-12.33,
7,32.262,7,8.996964,1.368014,0.1520528,1560.417,238.9987,0,-115.389,-12.33,
7,32.362,7,8.999805,1.349007,0.1498929,1560.796,238.6175,0,-115.3891,-12.33,
7,32.462,7,9.002088,1.340732,0.1489357,1561.18,238.6575,0,-115.389,-12.33,
7,32.562,7,8.995511,1.367381,0.152007,1561.555,238.9588,0,-115.3888,-12.33,
7,32.662,7,9.002152,1.366134,0.1517563,1561.94,238.5687,0,-115.3887,-12.33,
7,32.762,7,8.994242,1.371528,0.1524895,1562.42,238.7588,0,-115.3887,-12.33,
7,32.862,7,8.998143,1.351524,0.1502003,1562.802,238.7725,0,-115.3888,-12.33,
7,32.962,7,8.998444,1.335734,0.1484406,1563.177,238.3887,0,-115.3888,-12.33,
7,33.062,7,8.995146,1.377425,0.1531298,1563.561,238.8225,0,-115.3888,-12.33,
7,33.162,7,9.00184,1.369648,0.152152,1563.947,238.8725,0,-115.389,-12.33,
7,33.262,7,8.995787,1.367514,0.1520172,1564.335,238.7225,0,-115.389,-12.33,
7,33.362,7,8.999345,1.358639,0.1509708,1564.829,238.8325,0,-115.389,-12.33,
7,33.462,7,9.002174,1.344012,0.1492986,1565.213,238.6862,0,-115.3892,-12.33,
7,33.562,7,8.994598,1.36956,0.1522647,1565.6,238.6012,0,-115.3892,-12.33,
7,33.662,7,9.004852,1.379312,0.1531743,1565.986,238.8175,0,-115.389,-12.33,
7,33.762,7,8.996366,1.362143,0.1514103,1566.373,238.5788,0,-115.389,-12.33,
7,33.862,7,8.997125,1.353108,0.1503934,1566.763,238.815,0,-115.389,-12.33,
7,33.962,7,8.999453,1.345263,0.1494827,1567.147,238.89,0,-115.3892,-12.33,
7,34.062,7,8.994316,1.369131,0.1522218,1567.535,238.6488,0,-115.3892,-12.33,
7,34.162,7,9.002723,1.371586,0.1523524,1567.912,238.7375,0,-115.3891,-12.33,
7,34.262,7,8.996861,1.367822,0.1520333,1568.387,238.5725,0,-115.3892,-12.33,
7,34.362,7,9.000679,1.358749,0.1509607,1568.772,238.6637,0,-115.3893,-12.33,
7,34.462,7,9.001892,1.346126,0.1495382,1569.162,238.5975,0,-115.3894,-12.33,
7,34.562,7,8.995227,1.368271,0.1521107,1569.545,238.7337,0,-115.3894,-12.33,
7,34.662,7,9.006713,1.382413,0.153487,1569.927,238.77,0,-115.3895,-12.33,
7,34.762,7,8.999827,1.362104,0.1513478,1570.304,238.9025,0,-115.3896,-12.33,
7,34.862,7,8.999673,1.358012,0.1508957,1570.782,238.5587,0,-115.3896,-12.33,
7,34.962,7,9.002376,1.351689,0.150148,1571.164,238.7175,0,-115.3895,-12.33,
7,35.062,7,8.995056,1.365777,0.1518364,1571.547,238.92,0,-115.3893,-12.33,
7,35.162,7,9.004939,1.379913,0.1532395,1571.935,238.6563,0,-115.3893,-12.33,
7,35.262,7,8.998422,1.361243,0.1512758,1572.318,238.72,0,-115.3893,-12.33,
7,35.362,7,8.99783,1.353849,0.1504639,1572.694,238.5938,0,-115.3893,-12.33,
7,35.462,7,9.004072,1.353008,0.1502662,1573.172,238.695,0,-115.3893,-12.33,
7,35.562,7,8.995945,1.371622,0.1524711,1573.559,238.7825,0,-115.3891,-12.33,
7,35.662,7,9.004902,1.378922,0.1531302,1573.938,238.8375,0,-115.3891,-12.33,
7,35.762,7,8.998564,1.36248,0.1514109,1574.318,238.6962,0,-115.3893,-12.33,
7,35.862,7,8.997242,1.354446,0.1505402,1574.7,238.7062,0,-115.3891,-12.33,
7,35.962,7,9.002726,1.360542,0.1511255,1575.087,238.5012,0,-115.3891,-12.33,
7,36.062,7,8.993456,1.371219,0.1524686,1575.474,238.7163,0,-115.389,-12.33,
7,36.162,7,9.001474,1.384446,0.1538021,1575.956,239.025,0,-115.389,-12.33,
7,36.262,7,8.997771,1.353699,0.1504483,1576.344,238.8062,0,-115.3891,-12.33,
7,36.362,7,8.995536,1.352926,0.1503998,1576.726,238.695,0,-115.3891,-12.33,
7,36.462,7,9.003307,1.364026,0.1515028,1577.109,238.7712,0,-115.3891,-12.33,
7,36.562,7,8.995016,1.37498,0.1528602,1577.491,238.8025,0,-115.3892,-12.33,
7,36.662,7,9.002858,1.381462,0.153447,1577.875,238.9112,0,-115.3893,-12.33,
7,36.762,7,8.996313,1.35191,0.1502738,1578.262,238.605,0,-115.3891,-12.33,
7,36.862,7,8.994304,1.353923,0.1505312,1578.736,238.8575,0,-115.3892,-12.33,
7,36.962,7,9.004574,1.365439,0.1516384,1579.116,238.74,0,-115.3891,-12.33,
7,37.062,7,8.992873,1.373083,0.1526857,1579.504,238.475,0,-115.3891,-12.33,
7,37.162,7,9.001685,1.383277,0.1536687,1579.889,238.8137,0,-115.3891,-12.33,
7,37.262,7,8.996728,1.35405,0.1505047,1580.276,238.82,0,-115.3889,-12.33,
7,37.362,7,8.990573,1.352303,0.1504134,1580.664,238.5088,0,-115.3886,-12.33,
7,37.462,7,9.00215,1.369306,0.1521088,1581.055,238.9512,0,-115.3885,-12.33,
7,37.562,7,8.990957,1.372655,0.1526706,1581.438,238.7588,0,-115.3887,-12.33,
7,37.662,7,8.998744,1.386242,0.1540484,1581.916,238.8175,0,-115.3887,-12.33,
7,37.762,7,8.993694,1.34235,0.1492545,1582.305,238.6188,0,-115.3885,-12.33,
7,37.862,7,8.989372,1.356037,0.150849,1582.691,238.6188,0,-115.3884,-12.33,
7,37.962,7,9.000657,1.38002,0.1533243,1583.073,238.775,0,-115.3884,-12.33,
7,38.062,7,8.988638,1.373752,0.1528321,1583.449,238.8213,0,-115.3884,-12.33,
7,38.162,7,8.998626,1.381231,0.1534936,1583.834,238.5662,0,-115.3885,-12.33,
7,38.262,7,8.994611,1.351972,0.1503091,1584.219,238.5612,0,-115.3886,-12.33,
7,38.362,7,8.990297,1.352533,0.1504437,1584.7,238.9162,0,-115.3889,-12.33,
7,38.462,7,9.00363,1.379883,0.1532586,1585.085,238.5638,0,-115.3891,-12.33,
7,38.562,7,8.992657,1.372346,0.1526074,1585.46,238.7812,0,-115.3892,-12.33,
7,38.662,7,9.00001,1.38164,0.1535154,1585.838,238.8062,0,-115.3892,-12.33,
7,38.762,7,8.997574,1.347864,0.149803,1586.223,238.69,0,-115.3892,-12.33,
7,38.862,7,8.992121,1.353433,0.1505132,1586.613,238.7412,0,-115.3892,-12.33,
7,38.962,7,9.003744,1.3732,0.1525144,1587.095,238.5562,0,-115.3891,-12.33,
7,39.062,7,8.991446,1.377519,0.1532033,1587.481,238.69,0,-115.389,-12.33,
7,39.162,7,8.998942,1.376899,0.1530068,1587.864,238.9313,0,-115.3889,-12.33,
7,39.262,7,8.996338,1.34775,0.149811,1588.253,238.4038,0,-115.389,-12.33,
7,39.362,7,8.993402,1.357129,0.1509027,1588.627,238.6787,0,-115.389,-12.33,
7,39.462,7,9.00149,1.387599,0.1541522,1589.014,238.92,0,-115.389,-12.33,
7,39.562,7,8.99213,1.378133,0.1532599,1589.401,238.6362,0,-115.3888,-12.33,
7,39.662,7,8.997224,1.375587,0.1528902,1589.884,238.83,0,-115.3885,-12.33,
7,39.762,7,8.9947,1.355326,0.1506805,1590.274,238.6588,0,-115.3885,-12.33,
7,39.862,7,8.989266,1.362464,0.1515657,1590.656,238.7062,0,-115.3887,-12.33,
7,39.962,7,9.001822,1.389538,0.1543619,1591.047,238.7925,0,-115.3887,-12.33,
7,40.062,7,8.989242,1.375626,0.1530303,1591.436,238.7025,0,-115.3885,-12.33,
7,40.162,7,8.995774,1.37447,0.1527906,1591.818,238.8037,0,-115.3887,-12.33,
7,40.262,7,8.997187,1.359473,0.1510998,1592.205,238.6537,0,-115.3887,-12.33,
7,40.362,7,8.99052,1.362747,0.151576,1592.601,238.6012,0,-115.3887,-12.33,
7,40.462,7,9.000267,1.382079,0.1535597,1593.084,238.6838,0,-115.3888,-12.33,
7,40.562,7,8.991425,1.38342,0.1538599,1593.47,238.96,0,-115.3887,-12.33,
7,40.662,7,8.99871,1.39211,0.1547011,1593.846,238.775,0,-115.3889,-12.33,
7,40.762,7,8.996444,1.350267,0.150089,1594.234,238.6387,0,-115.3889,-12.33,
7,40.862,7,8.988988,1.365153,0.1518695,1594.615,238.855,0,-115.3888,-12.33,
7,40.962,7,9.001165,1.390746,0.1545073,1595.001,238.6962,0,-115.3889,-12.33,
7,41.062,7,8.992954,1.383611,0.1538551,1595.39,238.74,0,-115.389,-12.33,
7,41.162,7,8.997053,1.371255,0.1524116,1595.773,238.7412,0,-115.3892,-12.33,
7,41.262,7,8.999165,1.358986,0.1510125,1596.251,238.6362,0,-115.3892,-12.33,
7,41.362,7,8.993586,1.36869,0.1521851,1596.625,238.9362,0,-115.3892,-12.33,
7,41.462,7,9.002542,1.39172,0.1545919,1597.007,238.5587,0,-115.3893,-12.33,
7,41.562,7,8.99448,1.378484,0.1532589,1597.399,238.845,0,-115.3894,-12.33,
7,41.662,7,9.000175,1.365241,0.1516905,1597.782,238.9812,0,-115.3895,-12.33,
7,41.762,7,8.998858,1.359821,0.1511104,1598.166,238.1887,0,-115.3894,-12.33,
7,41.862,7,8.993394,1.373171,0.1526866,1598.552,238.6325,0,-115.3893,-12.33,
7,41.962,7,9.003066,1.381023,0.1533948,1599.031,238.8025,0,-115.3895,-12.33,
7,42.062,7,8.995397,1.38406,0.1538631,1599.406,238.6925,0,-115.3895,-12.33,
7,42.162,7,8.999295,1.361039,0.1512384,1599.789,238.72,0,-115.3897,-12.33,
7,42.262,7,9.002654,1.351403,0.1501117,1600.176,238.5788,0,-115.3901,-12.33,
7,42.362,7,8.996695,1.374574,0.1527865,1600.56,238.6787,0,-115.3901,-12.33,
7,42.462,7,9.005617,1.389954,0.154343,1600.946,238.7913,0,-115.3901,-12.33,
7,42.562,7,8.999892,1.381436,0.1534947,1601.334,238.7025,0,-115.3902,-12.33,
7,42.662,7,9.003809,1.366942,0.1518182,1601.816,238.62,0,-115.3903,-12.33,
7,42.762,7,9.004211,1.360184,0.1510609,1602.19,238.6675,0,-115.3901,-12.33,
7,42.862,7,8.996595,1.378019,0.1531712,1602.772,238.635,0,-115.39,-12.33,
7,42.962,7,9.006106,1.395555,0.1549566,1602.97,238.6712,0,-115.3896,-12.33,
7,43.062,7,8.996716,1.375613,0.1529017,1603.353,239.1075,0,-115.3893,-12.33,
7,43.162,7,8.997768,1.366754,0.1518992,1603.739,238.8213,0,-115.3891,-12.33,
7,43.262,7,8.998651,1.362026,0.1513589,1604.121,238.7837,0,-115.389,-12.33,
7,43.362,7,8.991332,1.378341,0.1532966,1604.512,238.4512,0,-115.3887,-12.33,
7,43.462,7,8.998592,1.388486,0.1543003,1604.989,238.6025,0,-115.3885,-12.33,
7,43.562,7,8.995317,1.384479,0.153911,1605.366,238.8675,0,-115.3885,-12.33,
7,43.662,7,8.993511,1.362165,0.1514609,1605.749,238.705,0,-115.3885,-12.33,
7,43.762,7,8.996372,1.358346,0.1509882,1606.134,238.7637,0,-115.3888,-12.33,
7,43.862,7,8.991325,1.381913,0.153694,1606.524,238.935,0,-115.389,-12.33,
7,43.962,7,9.001973,1.395549,0.155027,1607.001,238.52,0,-115.3893,-12.33,
7,44.062,7,8.997654,1.37675,0.1530121,1607.292,238.7863,0,-115.3893,-12.33,
7,44.162,7,8.996382,1.361678,0.1513584,1607.765,238.5687,0,-115.3893,-12.33,
7,44.262,7,9.002112,1.369667,0.1521495,1608.146,238.6362,0,-115.3893,-12.33,
7,44.362,7,8.994512,1.382764,0.1537342,1608.53,238.7012,0,-115.3896,-12.33,
7,44.462,7,9.004481,1.402352,0.1557394,1608.916,238.48,0,-115.3898,-12.33,
7,44.562,7,8.998951,1.376824,0.1529983,1609.304,238.8375,0,-115.3898,-12.33,
7,44.662,7,8.999261,1.364809,0.1516579,1609.691,238.7975,0,-115.3898,-12.33,
