Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,,Lubricant
Rotary_3N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,,Vaseline
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.X Position (mm),RTC.Temperature (°C),
10,141.895,10,0.1730944,0.5212454,3.011337,119.6362,4376.515,-15.33,-116.3887,0,25.8,
10,141.995,10,0.171313,0.5158222,3.010993,119.365,4376.704,-15.33,-116.3887,0,25.8,
10,142.095,10,0.17477,0.5239245,2.997794,119.53,4376.899,-15.33,-116.3885,0,25.8,
10,142.195,10,0.1705267,0.5086421,2.982772,119.0025,4377.096,-15.33,-116.3886,0,25.8,
10,142.295,10,0.1771076,0.5307441,2.996732,119.8312,4377.285,-15.33,-116.3886,0,25.8,
10,142.395,10,0.1742843,0.5249605,3.012092,119.7225,4377.473,-15.33,-116.3888,0,25.8,
10,142.495,10,0.1713945,0.516345,3.012612,119.425,4377.664,-15.33,-116.3889,0,25.8,
10,142.595,10,0.175919,0.527724,2.999813,119.315,4377.911,-15.33,-116.3888,0,25.8,
10,142.695,10,0.1703546,0.5086194,2.985651,118.8512,4378.105,-15.33,-116.3887,0,25.8,
10,142.795,10,0.175564,0.526477,2.998776,119.8162,4378.295,-15.33,-116.3888,0,25.7,
10,142.895,10,0.173483,0.5232198,3.015972,119.4912,4378.485,-15.33,-116.3889,0,25.7,
10,142.995,10,0.1716395,0.5175855,3.015538,119.3575,4378.68,-15.33,-116.3889,0,25.7,
10,143.095,10,0.1741796,0.5236485,3.006371,119.4038,4378.869,-15.33,-116.3888,0,25.7,
10,143.195,10,0.1682762,0.5030435,2.989392,118.9513,4379.06,-15.33,-116.3887,0,25.7,
10,143.295,10,0.1721804,0.5169458,3.002349,119.63,4379.301,-15.33,-116.3889,0,25.7,
10,143.395,10,0.1690558,0.510123,3.017483,119.6338,4379.494,-15.33,-116.3892,0,25.7,
10,143.495,10,0.1669416,0.5039593,3.018777,119.35,4379.686,-15.33,-116.3892,0,25.7,
10,143.595,10,0.1710188,0.514114,3.006185,118.98,4379.889,-15.33,-116.3889,0,25.7,
10,143.695,10,0.1659462,0.4963798,2.991209,119.2062,4380.08,-15.33,-116.3888,0,25.7,
10,143.795,10,0.1714885,0.5149974,3.003101,119.7913,4380.275,-15.33,-116.3887,0,25.7,
10,143.895,10,0.1674377,0.5052258,3.017396,119.3237,4380.466,-15.33,-116.3884,0,25.7,
10,143.995,10,0.1655386,0.4994454,3.017092,119.3962,4380.655,-15.33,-116.3882,0,25.7,
10,144.095,10,0.1679314,0.5051739,3.008216,119.2412,4380.894,-15.33,-116.3879,0,25.7,
10,144.195,10,0.1632104,0.4883716,2.992283,119.105,4381.087,-15.33,-116.3876,0,25.7,
10,144.295,10,0.1645118,0.4941001,3.003433,119.98,4381.276,-15.33,-116.3876,0,25.7,
10,144.395,10,0.1540308,0.4644023,3.014996,119.235,4381.467,-15.33,-116.3876,0,25.7,
10,144.495,10,0.1492047,0.449305,3.011334,119.4437,4381.657,-15.33,-116.3875,0,25.7,
10,144.595,10,0.1536902,0.4608107,2.998308,119.3575,4381.849,-15.33,-116.3874,0,25.7,
10,144.695,10,0.1477862,0.4405369,2.980908,119.1225,4382.09,-15.33,-116.3872,0,25.7,
10,144.795,10,0.1523107,0.4563877,2.996426,119.7387,4382.284,-15.33,-116.3871,0,25.7,
10,144.895,10,0.1520738,0.4583037,3.013693,119.135,4382.478,-15.33,-116.387,0,25.7,
10,144.995,10,0.1498284,0.4516627,3.014532,119.4063,4382.666,-15.33,-116.3873,0,25.7,
10,145.095,10,0.1562286,0.4692345,3.003513,119.0425,4382.862,-15.33,-116.3873,0,25.7,
10,145.195,10,0.1496179,0.4463564,2.983308,119.4538,4383.058,-15.33,-116.3873,0,25.7,
10,145.295,10,0.1578475,0.4720987,2.990853,119.7637,4383.251,-15.33,-116.3875,0,25.7,
10,145.395,10,0.1595494,0.4796425,3.006231,119.5537,4383.441,-15.33,-116.3877,0,25.7,
10,145.495,10,0.1560824,0.4693125,3.006826,119.36,4383.68,-15.33,-116.3877,0,25.7,
10,145.595,10,0.162062,0.4858192,2.997736,119.2925,4383.876,-15.33,-116.3874,0,25.7,
10,145.695,10,0.157185,0.4681076,2.978069,119.5287,4384.07,-15.33,-116.3874,0,25.7,
10,145.795,10,0.1643364,0.4909793,2.987648,119.56,4384.259,-15.33,-116.3875,0,25.7,
10,145.895,10,0.1649888,0.4954478,3.002918,119.3262,4384.455,-15.33,-116.3877,0,25.7,
10,145.995,10,0.1631774,0.4902064,3.004132,119.285,4384.651,-15.33,-116.3878,0,25.7,
10,146.095,10,0.1684383,0.5050212,2.998256,118.9987,4384.845,-15.33,-116.3879,0,25.7,
10,146.195,10,0.162613,0.4846826,2.980589,119.1037,4385.034,-15.33,-116.3882,0,25.7,
10,146.295,10,0.1683833,0.5031832,2.98832,119.7237,4385.231,-15.33,-116.3884,0,25.7,
10,146.395,10,0.1682922,0.5054304,3.00329,119.3037,4385.424,-15.33,-116.3884,0,25.7,
10,146.495,10,0.1641669,0.4933727,3.005312,119.415,4385.663,-15.33,-116.3884,0,25.7,
10,146.595,10,0.169723,0.5087038,2.997259,118.9962,4385.856,-15.33,-116.3885,0,25.7,
10,146.695,10,0.1633344,0.4867089,2.979831,119.6637,4386.055,-15.33,-116.3883,0,25.7,
10,146.795,10,0.1693565,0.5058104,2.986661,119.4175,4386.246,-15.33,-116.3884,0,25.7,
10,146.895,10,0.1707597,0.512539,3.001522,119.215,4386.44,-15.33,-116.3884,0,25.7,
10,146.995,10,0.1643441,0.4933727,3.00207,119.41,4386.635,-15.33,-116.3882,0,25.7,
10,147.095,10,0.1698962,0.5089766,2.99581,119.0837,4386.831,-15.33,-116.3881,0,25.7,
10,147.195,10,0.162647,0.4840915,2.976332,119.3025,4387.023,-15.33,-116.3879,0,25.7,
10,147.295,10,0.1678978,0.5006989,2.982165,119.6113,4387.219,-15.33,-116.3881,0,25.8,
10,147.395,10,0.1684077,0.5047939,2.997451,119.3487,4387.412,-15.33,-116.3883,0,25.8,
10,147.495,10,0.1647344,0.4945385,3.002036,119.3187,4387.655,-15.33,-116.3883,0,25.8,
10,147.595,10,0.170151,0.509389,2.993748,119.0137,4387.844,-15.33,-116.3883,0,25.8,
10,147.695,10,0.1622495,0.4829939,2.976858,119.8,4388.04,-15.33,-116.3883,0,25.8,
10,147.795,10,0.1682199,0.5018387,2.98323,119.5313,4388.231,-15.33,-116.3885,0,25.8,
10,147.895,10,0.1627595,0.4895245,3.007656,119.2437,4388.422,-15.33,-116.3888,0,25.8,
10,147.995,10,0.1613875,0.4862413,3.012882,119.5,4388.614,-15.33,-116.3889,0,25.8,
10,148.095,10,0.1689847,0.5080511,3.006491,119.0137,4388.851,-15.33,-116.389,0,25.8,
10,148.195,10,0.1625364,0.4858029,2.988887,119.5963,4389.046,-15.33,-116.3889,0,25.8,
10,148.295,10,0.1704368,0.5099053,2.991757,119.4075,4389.236,-15.33,-116.3891,0,25.7,
10,148.395,10,0.1719472,0.5170887,3.007253,119.4713,4389.426,-15.33,-116.3891,0,25.7,
10,148.495,10,0.1680538,0.5060864,3.011455,119.2113,4389.618,-15.33,-116.3892,0,25.7,
10,148.595,10,0.1741853,0.5235803,3.005882,119.0125,4389.809,-15.33,-116.3892,0,25.7,
10,148.695,10,0.1659344,0.4960193,2.989249,119.7188,4390.003,-15.33,-116.3891,0,25.7,
10,148.795,10,0.1714059,0.5128897,2.992252,119.4662,4390.24,-15.33,-116.3894,0,25.7,
10,148.895,10,0.1723065,0.5187774,3.010783,119.3763,4390.429,-15.33,-116.3895,0,25.7,
10,148.995,10,0.1674306,0.5046348,3.013993,118.89,4390.621,-15.33,-116.3895,0,25.7,
10,149.095,10,0.1731582,0.5210538,3.00912,119.3875,4390.813,-15.33,-116.3894,0,25.7,
10,149.195,10,0.1670647,0.4994941,2.989825,119.7588,4391.005,-15.33,-116.3892,0,25.7,
10,149.295,10,0.1721002,0.5148869,2.991785,119.33,4391.241,-15.33,-116.3894,0,25.7,
10,149.395,10,0.1758633,0.528984,3.007928,119.2988,4391.433,-15.33,-116.3894,0,25.7,
10,149.495,10,0.1728687,0.520833,3.012882,119.0713,4391.628,-15.33,-116.3896,0,25.7,
10,149.595,10,0.1788137,0.5377879,3.007532,119.4063,4391.824,-15.33,-116.3896,0,25.7,
10,149.695,10,0.1720563,0.5145654,2.99068,119.8238,4392.018,-15.33,-116.3895,0,25.7,
10,149.795,10,0.1755537,0.5254151,2.992903,119.4238,4392.209,-15.33,-116.3897,0,25.7,
10,149.895,10,0.1795721,0.5404313,3.00955,119.2875,4392.397,-15.33,-116.3897,0,25.7,
10,149.995,10,0.1719972,0.5184591,3.014346,119.03,4392.59,-15.33,-116.3897,0,25.7,
10,150.095,10,0.1788176,0.5383399,3.010553,119.155,4392.834,-15.33,-116.3894,0,25.7,
10,150.195,10,0.1722578,0.5153546,2.991763,119.7663,4393.022,-15.33,-116.3894,0,25.7,
10,150.295,10,0.1748322,0.5234504,2.994017,119.2363,4393.215,-15.33,-116.3895,0,25.7,
10,150.395,10,0.1780394,0.5357062,3.008919,119.3388,4393.403,-15.33,-116.3897,0,25.7,
10,150.495,10,0.1725375,0.5201737,3.014845,118.915,4393.597,-15.33,-116.3898,0,25.7,
10,150.595,10,0.1798012,0.5413762,3.010972,119.115,4393.786,-15.33,-116.3898,0,25.8,
10,150.695,10,0.1740316,0.5210928,2.994243,119.7925,4394.026,-15.33,-116.3896,0,25.8,
10,150.795,10,0.1747425,0.5234699,2.995664,119.3,4394.217,-15.33,-116.3898,0,25.8,
10,150.895,10,0.1805028,0.5434156,3.010566,119.4512,4394.405,-15.33,-116.3898,0,25.8,
10,150.995,10,0.1741534,0.5254735,3.017303,118.9587,4394.597,-15.33,-116.3897,0,25.8,
10,151.095,10,0.1815261,0.5468352,3.012433,119.0263,4394.79,-15.33,-116.3895,0,25.8,
10,151.195,10,0.1749212,0.5239083,2.99511,119.9088,4394.98,-15.33,-116.3894,0,25.8,
10,151.295,10,0.1767524,0.5294062,2.995184,119.2912,4395.216,-15.33,-116.3895,0,25.8,
10,151.395,10,0.1826213,0.549628,3.009659,119.3187,4395.407,-15.33,-116.3896,0,25.8,
10,151.495,10,0.1757898,0.530257,3.016427,118.6438,4395.603,-15.33,-116.3893,0,25.8,
10,151.595,10,0.1820557,0.5483972,3.01225,119.825,4395.795,-15.33,-116.3893,0,25.8,
10,151.695,10,0.1765742,0.5289061,2.995376,119.635,4395.987,-15.33,-116.3892,0,25.8,
10,151.795,10,0.176527,0.5289905,2.996655,119.1912,4396.183,-15.33,-116.3893,0,25.8,
10,151.895,10,0.1817125,0.5470885,3.010736,119.3562,4396.372,-15.33,-116.3892,0,25.8,
10,151.995,10,0.1755979,0.5298544,3.01743,118.9275,4396.607,-15.33,-116.389,0,25.8,
10,152.095,10,0.1797899,0.5415906,3.012352,119.6212,4396.802,-15.33,-116.3887,0,25.8,
10,152.195,10,0.1766481,0.5289126,2.994159,119.7112,4396.999,-15.33,-116.3885,0,25.8,
10,152.295,10,0.1740268,0.5208297,2.992813,119.4275,4397.192,-15.33,-116.3883,0,25.8,
10,152.395,10,0.181479,0.5455329,3.006039,118.9787,4397.384,-15.33,-116.3883,0,25.8,
10,152.495,10,0.1748699,0.5271623,3.014597,119.2625,4397.578,-15.33,-116.3882,0,25.8,
10,152.595,10,0.180145,0.5422108,3.009857,119.5512,4397.772,-15.33,-116.388,0,25.8,
10,152.695,10,0.1782806,0.5335727,2.992881,119.5525,4397.966,-15.33,-116.3877,0,25.7,
10,152.795,10,0.1763597,0.5275844,2.991525,119.2775,4398.157,-15.33,-116.3877,0,25.7,
10,152.895,10,0.1824649,0.5488876,3.008182,119.3438,4398.405,-15.33,-116.3878,0,25.7,
10,152.995,10,0.1738051,0.5245481,3.018024,118.8412,4398.599,-15.33,-116.3877,0,25.7,
10,153.095,10,0.1791465,0.5399636,3.014089,119.8862,4398.791,-15.33,-116.3876,0,25.7,
10,153.195,10,0.1767401,0.5300362,2.998959,119.4925,4398.985,-15.33,-116.3876,0,25.7,
10,153.295,10,0.1762323,0.5281397,2.996838,119.4575,4399.179,-15.33,-116.3876,0,25.7,
10,153.395,10,0.1802432,0.5433702,3.01465,119.0275,4399.369,-15.33,-116.3876,0,25.7,
10,153.495,10,0.1719945,0.5203426,3.025344,118.8512,4399.556,-15.33,-116.3875,0,25.7,
10,153.595,10,0.1740545,0.5262497,3.023477,119.8525,4399.795,-15.33,-116.3875,0,25.7,
10,153.695,10,0.1685095,0.5072652,3.010306,119.6425,4399.952,-15.33,-116.3873,0,25.7,
10,153.795,10,0.1667637,0.5013257,3.006203,119.3225,4400.19,-15.33,-116.3873,0,25.7,
10,153.895,10,0.171711,0.5198782,3.027635,119.0525,4400.381,-15.33,-116.3873,0,25.7,
10,153.995,10,0.1513445,0.4578165,3.024997,119.3237,4400.569,-15.33,-116.387,0,25.7,
10,154.095,10,0.1535946,0.4631651,3.015504,119.7225,4400.764,-15.33,-116.3869,0,25.7,
10,154.195,10,0.152425,0.4570404,2.99846,119.4125,4400.959,-15.33,-116.3869,0,25.7,
10,154.295,10,0.1523987,0.455972,2.991967,119.4487,4401.147,-15.33,-116.3869,0,25.7,
10,154.395,10,0.1609043,0.4839162,3.007479,119.0913,4401.341,-15.33,-116.3869,0,25.7,
10,154.495,10,0.1512737,0.4552316,3.009324,119.2012,4401.589,-15.33,-116.387,0,25.7,
10,154.595,10,0.1539906,0.4624636,3.003194,119.885,4401.782,-15.33,-116.3869,0,25.7,
10,154.695,10,0.1558814,0.4652694,2.984766,119.3587,4401.975,-15.33,-116.3869,0,25.7,
10,154.795,10,0.1534927,0.4569137,2.976778,119.2825,4402.17,-15.33,-116.3871,0,25.7,
10,154.895,10,0.1615291,0.4837083,2.994559,118.985,4402.361,-15.33,-116.3875,0,25.7,
10,154.995,10,0.1607928,0.4833609,3.006111,119.0437,4402.547,-15.33,-116.3878,0,25.7,
10,155.095,10,0.1635873,0.491749,3.006033,119.6062,4402.739,-15.33,-116.3878,0,25.7,
10,155.195,10,0.1653068,0.4941423,2.989243,119.4137,4402.935,-15.33,-116.3878,0,25.7,
10,155.295,10,0.1616472,0.4817079,2.979995,119.4862,4403.128,-15.33,-116.3877,0,25.7,
10,155.395,10,0.1705643,0.5108277,2.994927,119.0625,4403.37,-15.33,-116.3879,0,25.7,
10,155.495,10,0.1632394,0.4904565,3.004522,119.5625,4403.565,-15.33,-116.3879,0,25.7,
10,155.595,10,0.1653456,0.4965194,3.002918,119.7825,4403.756,-15.33,-116.3879,0,25.7,
10,155.695,10,0.1655669,0.4946392,2.987549,119.2612,4403.95,-15.33,-116.3879,0,25.7,
10,155.795,10,0.1611062,0.4797465,2.977828,118.9462,4404.14,-15.33,-116.3878,0,25.7,
10,155.895,10,0.1706573,0.5110614,2.994664,119.2062,4404.337,-15.33,-116.3879,0,25.7,
10,155.995,10,0.1615272,0.4853775,3.004928,119.2062,4404.529,-15.33,-116.3881,0,25.7,
10,156.095,10,0.1683144,0.5058363,3.005306,119.6625,4404.768,-15.33,-116.3884,0,25.7,
10,156.195,10,0.1666285,0.4981951,2.989856,119.2363,4404.958,-15.33,-116.3884,0,25.7,
10,156.295,10,0.1626779,0.4850008,2.981357,119.32,4405.151,-15.33,-116.3885,0,25.7,
10,156.395,10,0.1730674,0.5184916,2.995893,118.8475,4405.345,-15.33,-116.3888,0,25.7,
10,156.495,10,0.1656487,0.4980392,3.0066,119.7325,4405.537,-15.33,-116.3887,0,25.7,
10,156.595,10,0.168911,0.5077946,3.006284,119.6712,4405.731,-15.33,-116.3886,0,25.7,
10,156.695,10,0.1716969,0.5133996,2.99015,119.3338,4405.926,-15.33,-116.3886,0,25.7,
10,156.795,10,0.1666436,0.4966039,2.980035,119.4538,4406.119,-15.33,-116.3887,0,25.7,
10,156.895,10,0.175135,0.5250903,2.998203,119.1963,4406.356,-15.33,-116.389,0,25.7,
10,156.995,10,0.1689538,0.5082135,3.008002,119.54,4406.556,-15.33,-116.3888,0,25.7,
10,157.095,10,0.1712804,0.5149616,3.006541,119.4675,4406.75,-15.33,-116.3887,0,25.7,
10,157.195,10,0.1729604,0.5172966,2.990837,119.3887,4406.941,-15.33,-116.3885,0,25.7,
10,157.295,10,0.1690363,0.5037677,2.980233,119.0525,4407.134,-15.33,-116.3885,0,25.7,
10,157.395,10,0.1775683,0.5321373,2.996804,119.1438,4407.333,-15.33,-116.3887,0,25.7,
10,157.495,10,0.1718287,0.5170562,3.009139,119.8837,4407.529,-15.33,-116.3889,0,25.7,
10,157.595,10,0.1756226,0.5284742,3.009148,119.68,4407.72,-15.33,-116.3888,0,25.7,
10,157.695,10,0.175813,0.5262107,2.993014,119.3538,4407.911,-15.33,-116.3887,0,25.7,
10,157.795,10,0.1718897,0.5125163,2.981658,119.465,4408.109,-15.33,-116.3889,0,25.7,
10,157.895,10,0.1801471,0.5403598,2.999547,118.9812,4408.351,-15.33,-116.3892,0,25.7,
10,157.995,10,0.1739027,0.5236128,3.010953,119.8162,4408.542,-15.33,-116.3894,0,25.7,
10,158.095,10,0.1760617,0.5304161,3.012671,119.28,4408.731,-15.33,-116.3893,0,25.7,
10,158.195,10,0.1790908,0.5365473,2.995952,119.3312,4408.922,-15.33,-116.3891,0,25.7,
10,158.295,10,0.1739234,0.5191703,2.985051,119.2537,4409.111,-15.33,-116.3892,0,25.7,
10,158.395,10,0.1814243,0.5443217,3.000268,118.5938,4409.305,-15.33,-116.3893,0,25.7,
10,158.495,10,0.1750445,0.52712,3.011349,119.7363,4409.541,-15.33,-116.3894,0,25.7,
10,158.595,10,0.1774306,0.5345923,3.012965,119.5875,4409.732,-15.33,-116.3894,0,25.7,
10,158.695,10,0.1794585,0.5380704,2.998299,119.475,4409.921,-15.33,-116.3894,0,25.7,
10,158.795,10,0.1745888,0.521515,2.987103,119.17,4410.114,-15.33,-116.3894,0,25.7,
10,158.895,10,0.1831714,0.5501021,3.00321,119.5975,4410.309,-15.33,-116.3895,0,25.7,
10,158.995,10,0.1756256,0.5295523,3.015235,119.7337,4410.501,-15.33,-116.3896,0,25.7,
10,159.095,10,0.1791155,0.540493,3.017566,119.6362,4410.695,-15.33,-116.3896,0,25.7,
10,159.195,10,0.1797548,0.5395284,3.001469,119.2363,4410.931,-15.33,-116.3896,0,25.7,
10,159.295,10,0.1745737,0.522028,2.990302,118.8425,4411.125,-15.33,-116.3895,0,25.7,
10,159.395,10,0.1819156,0.546663,3.005036,119.41,4411.317,-15.33,-116.3895,0,25.7,
10,159.495,10,0.1760803,0.5313579,3.017702,119.6338,4411.506,-15.33,-116.3897,0,25.7,
10,159.595,10,0.1769014,0.5346151,3.022108,119.4463,4411.697,-15.33,-116.39,0,25.7,
10,159.695,10,0.1796082,0.5399571,3.006306,119.4287,4411.891,-15.33,-116.39,0,25.7,
10,159.795,10,0.1714468,0.5136756,2.996123,119.0375,4412.087,-15.33,-116.3901,0,25.7,
10,159.895,10,0.1790594,0.5390186,3.010278,119.31,4412.326,-15.33,-116.3901,0,25.7,
10,159.995,10,0.1722388,0.5207615,3.023486,119.8337,4412.516,-15.33,-116.39,0,25.7,
10,160.095,10,0.1736019,0.5252365,3.025523,119.4625,4412.713,-15.33,-116.3896,0,25.7,
10,160.195,10,0.1763621,0.5310624,3.011204,119.345,4412.909,-15.33,-116.3895,0,25.7,
10,160.295,10,0.1713591,0.5141465,3.000404,118.635,4413.1,-15.33,-116.3895,0,25.7,
10,160.395,10,0.1762211,0.531241,3.014628,119.66,4413.29,-15.33,-116.3894,0,25.7,
10,160.495,10,0.1675974,0.5078498,3.030177,119.73,4413.484,-15.33,-116.3892,0,25.7,
10,160.595,10,0.1701929,0.5165204,3.034911,119.2288,4413.721,-15.33,-116.3892,0,25.7,
10,160.695,10,0.1694012,0.5117986,3.021223,119.3913,4413.914,-15.33,-116.3892,0,25.7,
10,160.795,10,0.1665327,0.5012639,3.010002,118.9825,4414.107,-15.33,-116.3891,0,25.7,
10,160.895,10,0.1706501,0.5161567,3.02465,119.6963,4414.3,-15.33,-116.3889,0,25.7,
10,160.995,10,0.1576059,0.4792269,3.040666,119.6925,4414.489,-15.33,-116.3887,0,25.7,
10,161.095,10,0.1541351,0.4677504,3.034678,119.3262,4414.676,-15.33,-116.3885,0,25.7,
10,161.195,10,0.1595944,0.4822957,3.022009,119.4762,4414.92,-15.33,-116.3884,0,25.7,
10,161.295,10,0.154565,0.4641036,3.002643,119.1887,4415.114,-15.33,-116.3881,0,25.7,
10,161.395,10,0.1602277,0.4837992,3.019449,119.4425,4415.306,-15.33,-116.3883,0,25.7,
10,161.495,10,0.1565976,0.475908,3.03905,119.4812,4415.5,-15.33,-116.3883,0,25.7,
10,161.595,10,0.1514338,0.4556895,3.009166,119.445,4415.693,-15.33,-116.3881,0,25.7,
10,161.695,10,0.1544222,0.462587,2.995599,119.1325,4415.886,-15.33,-116.3878,0,25.7,
10,161.795,10,0.1431324,0.42618,2.977524,119.1575,4416.085,-15.33,-116.3878,0,25.7,
10,161.895,10,0.1544435,0.4617102,2.989509,120.0075,4416.277,-15.33,-116.3879,0,25.7,
10,161.995,10,0.1548057,0.4648148,3.002569,119.7287,4416.47,-15.33,-116.3882,0,25.7,
10,162.095,10,0.1598171,0.4798211,3.002315,119.3575,4416.663,-15.33,-116.3881,0,25.7,
10,162.195,10,0.1656453,0.4956654,2.99233,119.5562,4416.902,-15.33,-116.3879,0,25.7,
10,162.295,10,0.1614184,0.4801069,2.974301,119.0862,4417.092,-15.33,-116.3878,0,25.7,
10,162.395,10,0.1697581,0.5069729,2.986444,119.7962,4417.285,-15.33,-116.388,0,25.7,
10,162.495,10,0.1688848,0.5069957,3.002021,119.2262,4417.479,-15.33,-116.3883,0,25.7,
10,162.595,10,0.1662567,0.4994226,3.003925,119.4837,4417.672,-15.33,-116.3884,0,25.7,
10,162.695,10,0.1720077,0.514731,2.992488,119.3262,4417.867,-15.33,-116.3884,0,25.7,
10,162.795,10,0.1653333,0.4919471,2.975487,118.83,4418.063,-15.33,-116.3885,0,25.7,
10,162.895,10,0.1735188,0.5185663,2.988531,119.5375,4418.255,-15.33,-116.3888,0,25.7,
10,162.995,10,0.170029,0.5108634,3.004566,119.5313,4418.447,-15.33,-116.3889,0,25.7,
10,163.095,10,0.1676191,0.5036703,3.00485,119.41,4418.69,-15.33,-116.3888,0,25.7,
10,163.195,10,0.1725443,0.5166892,2.994531,119.325,4418.88,-15.33,-116.3886,0,25.7,
10,163.295,10,0.1665704,0.4959317,2.97731,119.495,4419.066,-15.33,-116.3885,0,25.7,
10,163.395,10,0.1748324,0.522408,2.988051,119.5375,4419.256,-15.33,-116.3886,0,25.7,
10,163.495,10,0.17348,0.5209759,3.003089,119.7575,4419.453,-15.33,-116.3889,0,25.7,
10,163.595,10,0.1718739,0.5167639,3.006646,119.4975,4419.688,-15.33,-116.3889,0,25.7,
10,163.695,10,0.1751655,0.5249962,2.997144,119.0313,4419.879,-15.33,-116.3887,0,25.7,
10,163.795,10,0.1702646,0.5075737,2.981088,119.4125,4420.073,-15.33,-116.3886,0,25.7,
10,163.895,10,0.1762625,0.5272954,2.991534,119.6312,4420.266,-15.33,-116.3887,0,25.7,
10,163.995,10,0.1771779,0.5329329,3.007897,119.4013,4420.461,-15.33,-116.3887,0,25.7,
10,164.095,10,0.1751685,0.5274383,3.011033,119.3987,4420.652,-15.33,-116.3886,0,25.7,
10,164.195,10,0.1774191,0.5329751,3.004045,119.2012,4420.849,-15.33,-116.3884,0,25.7,
10,164.295,10,0.1727715,0.5164457,2.989184,119.1175,4421.041,-15.33,-116.3884,0,25.7,
10,164.395,10,0.1769889,0.5310559,3.000504,119.8737,4421.235,-15.33,-116.3884,0,25.7,
10,164.495,10,0.1756248,0.5297017,3.016099,119.2775,4421.475,-15.33,-116.3883,0,25.7,
10,164.595,10,0.1711662,0.5165918,3.018071,119.455,4421.666,-15.33,-116.388,0,25.7,
10,164.695,10,0.1722763,0.5184396,3.009349,118.8237,4421.854,-15.33,-116.3878,0,25.7,
10,164.795,10,0.1642908,0.4920217,2.994822,119.73,4422.045,-15.33,-116.3877,0,25.7,
10,164.895,10,0.1675268,0.5032514,3.004005,119.7562,4422.237,-15.33,-116.3879,0,25.7,
10,164.995,10,0.1664983,0.5033293,3.023031,119.3425,4422.436,-15.33,-116.3879,0,25.7,
10,165.095,10,0.1631531,0.4936714,3.025817,119.3775,4422.678,-15.33,-116.3878,0,25.7,
10,165.195,10,0.1604862,0.4853255,3.024096,118.99,4422.867,-15.33,-116.3877,0,25.7,
10,165.295,10,0.1602608,0.4814838,3.004377,119.4225,4423.06,-15.33,-116.3876,0,25.7,
10,165.395,10,0.1590977,0.4788696,3.009909,119.66,4423.247,-15.33,-116.3877,0,25.7,
10,165.495,10,0.1593256,0.4826497,3.029328,119.3925,4423.44,-15.33,-116.3878,0,25.7,
10,165.595,10,0.1547788,0.4662176,3.012154,119.4013,4423.631,-15.33,-116.3876,0,25.7,
10,165.695,10,0.1576199,0.4706602,2.986045,119.2738,4423.824,-15.33,-116.3876,0,25.7,
10,165.795,10,0.1505279,0.4468564,2.968595,119.4525,4424.063,-15.33,-116.3879,0,25.7,
10,165.895,10,0.1533073,0.4563357,2.976608,119.575,4424.255,-15.33,-116.3881,0,25.7,
10,165.995,10,0.1579281,0.4726151,2.992596,119.4487,4424.448,-15.33,-116.3882,0,25.7,
10,166.095,10,0.1561037,0.4679063,2.997407,119.0062,4424.641,-15.33,-116.3882,0,25.7,
10,166.195,10,0.1664097,0.4980587,2.992968,119.0563,4424.84,-15.33,-116.3882,0,25.7,
10,166.295,10,0.160259,0.4768173,2.975292,119.9325,4425.029,-15.33,-116.3882,0,25.7,
10,166.395,10,0.1646179,0.4906838,2.980744,119.7138,4425.226,-15.33,-116.3881,0,25.7,
10,166.495,10,0.1686094,0.5051576,2.996023,119.2375,4425.422,-15.33,-116.3882,0,25.7,
10,166.595,10,0.1651778,0.4957823,3.001507,119.4238,4425.661,-15.33,-116.3884,0,25.7,
10,166.695,10,0.170047,0.5092331,2.994661,119.0225,4425.854,-15.33,-116.3884,0,25.7,
10,166.795,10,0.1637706,0.4877384,2.97818,119.8188,4426.045,-15.33,-116.388,0,25.7,
10,166.895,10,0.1683611,0.5022511,2.983178,119.2975,4426.232,-15.33,-116.3881,0,25.7,
10,166.995,10,0.1701441,0.5102431,2.998887,119.3737,4426.426,-15.33,-116.3882,0,25.7,
10,167.095,10,0.1639343,0.4925803,3.004742,119.4575,4426.619,-15.33,-116.3882,0,25.7,
10,167.195,10,0.1671151,0.5012607,2.999494,118.8187,4426.811,-15.33,-116.3881,0,25.7,
10,167.295,10,0.15899,0.4744499,2.98415,119.4775,4427.006,-15.33,-116.3878,0,25.7,
10,167.395,10,0.1586542,0.4745473,2.991079,119.5125,4427.249,-15.33,-116.3878,0,25.7,
10,167.495,10,0.1621312,0.4855009,2.994494,119.42,4427.438,-15.33,-116.3878,0,25.7,
10,167.595,10,0.1557732,0.4667989,2.996658,119.1912,4427.635,-15.33,-116.3881,0,25.7,
10,167.695,10,0.1627634,0.487011,2.992141,119.3075,4427.829,-15.33,-116.3883,0,25.7,
10,167.795,10,0.1573793,0.4680589,2.974081,119.7038,4428.021,-15.33,-116.3883,0,25.7,
10,167.895,10,0.1601969,0.4769731,2.977419,119.715,4428.208,-15.33,-116.3884,0,25.7,
