Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
4,108.688,4,9.018618,1.56361,0.1739288316304491,864.1087,477.35,0,-115.3946,-9.33,,0.1739288316304491,0.1739288316304491,0.1739288316304491
4,108.788,4,9.017952,1.574139,0.17392671839135082,864.8725,477.4875,0,-115.3948,-9.33,,0.17392671839135082,0.17392671839135082,0.17392671839135082
4,108.888,4,9.021757,1.545142,0.1739245318177385,865.6475,477.2963,0,-115.3948,-9.33,,0.1739245318177385,0.1739245318177385,0.1739245318177385
4,108.988,4,9.02164,1.589921,0.1739222869746162,866.4225,477.2075,0,-115.3948,-9.33,,0.1739222869746162,0.1739222869746162,0.1739222869746162
4,109.088,4,9.019485,1.556067,0.17391998666852285,867.1975,477.4213,0,-115.3949,-9.33,,0.17391998666852285,0.17391998666852285,0.17391998666852285
4,109.188,4,9.02476,1.566666,0.1739176427845161,867.9925,477.725,0,-115.3948,-9.33,,0.1739176427845161,0.1739176427845161,0.1739176427845161
4,109.288,4,9.018831,1.571112,0.17391528797692887,868.7662,477.2412,0,-115.3949,-9.33,,0.17391528797692887,0.17391528797692887,0.17391528797692887
4,109.388,4,9.022373,1.547438,0.17391296618522675,869.535,476.9975,0,-115.3949,-9.33,,0.17391296618522675,0.17391296618522675,0.17391296618522675
4,109.488,4,9.021531,1.581988,0.17391071681797837,870.4913,477.6862,0,-115.3949,-9.33,,0.17391071681797837,0.17391071681797837,0.17391071681797837
4,109.588,4,9.017981,1.54638,0.1739085665474344,871.2488,477.6462,0,-115.3949,-9.33,,0.1739085665474344,0.1739085665474344,0.1739085665474344
4,109.688,4,9.02125,1.57484,0.17390652695023373,872.0262,477.0187,0,-115.3949,-9.33,,0.17390652695023373,0.17390652695023373,0.17390652695023373
4,109.788,4,9.017999,1.56865,0.17390459602864297,872.7988,477.6313,0,-115.3947,-9.33,,0.17390459602864297,0.17390459602864297,0.17390459602864297
4,109.888,4,9.019745,1.550789,0.17390276280420366,873.5724,477.6688,0,-115.3945,-9.33,,0.17390276280420366,0.17390276280420366,0.17390276280420366
4,109.988,4,9.019246,1.579555,0.17390101008572564,874.3375,477.5225,0,-115.3943,-9.33,,0.17390101008572564,0.17390101008572564,0.17390101008572564
4,110.088,4,9.018667,1.551994,0.17389931891450514,875.1013,477.1925,0,-115.3943,-9.33,,0.17389931891450514,0.17389931891450514,0.17389931891450514
4,110.188,4,9.019906,1.575204,0.17389767790311447,875.8862,477.3563,0,-115.3943,-9.33,,0.17389767790311447,0.17389767790311447,0.17389767790311447
4,110.288,4,9.013912,1.554371,0.17389608922462713,876.6663,477.5238,0,-115.3943,-9.33,,0.17389608922462713,0.17389608922462713,0.17389608922462713
4,110.388,4,9.022658,1.564039,0.17389456177428414,877.6388,477.5687,0,-115.3941,-9.33,,0.17389456177428414,0.17389456177428414,0.17389456177428414
4,110.488,4,9.020841,1.58391,0.17389310043283807,878.4037,477.25,0,-115.394,-9.33,,0.17389310043283807,0.17389310043283807,0.17389310043283807
4,110.588,4,9.016847,1.53778,0.17389170694836145,879.1537,477.8012,0,-115.394,-9.33,,0.17389170694836145,0.17389170694836145,0.17389170694836145
4,110.688,4,9.016268,1.573671,0.1738903829991316,879.9213,477.7087,0,-115.3939,-9.33,,0.1738903829991316,0.1738903829991316,0.1738903829991316
4,110.788,4,9.014236,1.559616,0.1738891248912599,880.6962,477.0375,0,-115.3939,-9.33,,0.1738891248912599,0.1738891248912599,0.1738891248912599
4,110.888,4,9.015745,1.558931,0.17388791902735262,881.4713,477.4213,0,-115.3941,-9.33,,0.17388791902735262,0.17388791902735262,0.17388791902735262
4,110.988,4,9.015537,1.576776,0.17388674719154312,882.4375,477.545,0,-115.3941,-9.33,,0.17388674719154312,0.17388674719154312,0.17388674719154312
4,111.088,4,9.016172,1.55051,0.1738855990116065,883.2087,477.6613,0,-115.3939,-9.33,,0.1738855990116065,0.1738855990116065,0.1738855990116065
4,111.188,4,9.019042,1.582205,0.1738844820657439,883.9775,477.3912,0,-115.3938,-9.33,,0.1738844820657439,0.1738844820657439,0.1738844820657439
4,111.288,4,9.012465,1.545473,0.1738834232773755,884.7587,477.1463,0,-115.3937,-9.33,,0.1738834232773755,0.1738834232773755,0.1738834232773755
4,111.388,4,9.019866,1.567179,0.17388245662162974,885.53,477.4962,0,-115.3936,-9.33,,0.17388245662162974,0.17388245662162974,0.17388245662162974
4,111.488,4,9.019599,1.575496,0.17388160532868216,886.2962,477.2325,0,-115.3938,-9.33,,0.17388160532868216,0.17388160532868216,0.17388160532868216
4,111.588,4,9.01855,1.558145,0.17388087632198226,887.07,477.5137,0,-115.3941,-9.33,,0.17388087632198226,0.17388087632198226,0.17388087632198226
4,111.688,4,9.015547,1.57662,0.17388026541473423,887.8538,477.7338,0,-115.3943,-9.33,,0.17388026541473423,0.17388026541473423,0.17388026541473423
4,111.788,4,9.018813,1.552313,0.1738797616691334,888.62,477.4962,0,-115.3942,-9.33,,0.1738797616691334,0.1738797616691334,0.1738797616691334
4,111.888,4,9.015293,1.570946,0.17387934558692666,889.5762,477.5212,0,-115.3941,-9.33,,0.17387934558692666,0.17387934558692666,0.17387934558692666
4,111.988,4,9.016565,1.573356,0.17387898637669288,890.3513,477.6662,0,-115.3942,-9.33,,0.17387898637669288,0.17387898637669288,0.17387898637669288
4,112.088,4,9.015534,1.559093,0.1738786493169531,891.0988,477.7362,0,-115.3943,-9.33,,0.1738786493169531,0.1738786493169531,0.1738786493169531
4,112.188,4,9.020299,1.577477,0.1738783123166467,891.865,477.5725,0,-115.3944,-9.33,,0.1738783123166467,0.1738783123166467,0.1738783123166467
4,112.288,4,9.018478,1.553813,0.17387797662297041,892.6388,477.0075,0,-115.3945,-9.33,,0.17387797662297041,0.17387797662297041,0.17387797662297041
4,112.388,4,9.022999,1.575165,0.17387766280075603,893.415,477.3975,0,-115.3943,-9.33,,0.17387766280075603,0.17387766280075603,0.17387766280075603
4,112.488,4,9.020507,1.564854,0.17387740232604346,894.3475,477.6738,0,-115.3945,-9.33,,0.17387740232604346,0.17387740232604346,0.17387740232604346
4,112.588,4,9.021005,1.563266,0.17387723067388317,895.1212,477.7037,0,-115.3947,-9.33,,0.17387723067388317,0.17387723067388317,0.17387723067388317
4,112.688,4,9.015556,1.582124,0.1738771775982867,895.9037,477.275,0,-115.3947,-9.33,,0.1738771775982867,0.1738771775982867,0.1738771775982867
4,112.788,4,9.019447,1.544597,0.17387725570146673,896.6788,477.62,0,-115.3947,-9.33,,0.17387725570146673,0.17387725570146673,0.17387725570146673
4,112.888,4,9.021751,1.592542,0.17387744948279038,897.4512,477.575,0,-115.3947,-9.33,,0.17387744948279038,0.17387744948279038,0.17387744948279038
4,112.988,4,9.01815,1.576262,0.17387771519611717,898.225,477.19,0,-115.3943,-9.33,,0.17387771519611717,0.17387771519611717,0.17387771519611717
4,113.088,4,9.019466,1.564149,0.17387799913063312,898.9924,477.7775,0,-115.3943,-9.33,,0.17387799913063312,0.17387799913063312,0.17387799913063312
4,113.188,4,9.018395,1.575493,0.17387825857731298,899.7662,477.5175,0,-115.3943,-9.33,,0.17387825857731298,0.17387825857731298,0.17387825857731298
4,113.288,4,9.01924,1.543567,0.1738784653373389,900.7225,477.4,0,-115.3943,-9.33,,0.1738784653373389,0.1738784653373389,0.1738784653373389
4,113.388,4,9.023652,1.587531,0.17387859295886768,901.465,477.31,0,-115.3945,-9.33,,0.17387859295886768,0.17387859295886768,0.17387859295886768
4,113.488,4,9.019673,1.563484,0.17387860931423943,902.2725,477.3938,0,-115.3945,-9.33,,0.17387860931423943,0.17387860931423943,0.17387860931423943
4,113.588,4,9.019197,1.562081,0.17387848241615536,903.0488,477.8763,0,-115.3945,-9.33,,0.17387848241615536,0.17387848241615536,0.17387848241615536
4,113.688,4,9.015358,1.577867,0.17387818612992156,903.8175,477.2313,0,-115.3945,-9.33,,0.17387818612992156,0.17387818612992156,0.17387818612992156
4,113.788,4,9.022308,1.545171,0.1738777010354398,904.5975,477.2913,0,-115.3945,-9.33,,0.1738777010354398,0.1738777010354398,0.1738777010354398
4,113.888,4,9.018135,1.581867,0.17387701565401456,905.37,477.67,0,-115.3945,-9.33,,0.17387701565401456,0.17387701565401456,0.17387701565401456
4,113.988,4,9.01582,1.554628,0.1738761314363191,906.1337,477.5375,0,-115.3943,-9.33,,0.1738761314363191,0.1738761314363191,0.1738761314363191
4,114.088,4,9.019225,1.570755,0.1738750688725307,906.9225,477.44,0,-115.3943,-9.33,,0.1738750688725307,0.1738750688725307,0.1738750688725307
4,114.188,4,9.016488,1.570716,0.17387386977191854,907.89,477.455,0,-115.3942,-9.33,,0.17387386977191854,0.17387386977191854,0.17387386977191854
4,114.288,4,9.01777,1.543571,0.173872593309965,908.6625,477.4675,0,-115.3941,-9.33,,0.173872593309965,0.173872593309965,0.173872593309965
4,114.388,4,9.018791,1.578412,0.1738713052291426,909.4312,477.0537,0,-115.3936,-9.33,,0.1738713052291426,0.1738713052291426,0.1738713052291426
4,114.488,4,9.016389,1.552108,0.17387006542396705,910.21,477.4025,0,-115.3936,-9.33,,0.17387006542396705,0.17387006542396705,0.17387006542396705
4,114.588,4,9.015268,1.573411,0.17386891968598087,910.975,477.7538,0,-115.3936,-9.33,,0.17386891968598087,0.17386891968598087,0.17386891968598087
4,114.688,4,9.010822,1.559726,0.1738678953783211,911.7512,477.6487,0,-115.3935,-9.33,,0.1738678953783211,0.1738678953783211,0.1738678953783211
4,114.788,4,9.014385,1.551777,0.17386699573826359,912.5074,477.435,0,-115.3933,-9.33,,0.17386699573826359,0.17386699573826359,0.17386699573826359
4,114.888,4,9.008525,1.586177,0.17386619378791793,913.46,477.095,0,-115.3931,-9.33,,0.17386619378791793,0.17386619378791793,0.17386619378791793
4,114.988,4,9.008029,1.556408,0.1738654382375615,914.2413,477.7312,0,-115.3931,-9.33,,0.1738654382375615,0.1738654382375615,0.1738654382375615
4,115.088,4,9.011126,1.578338,0.17386467394298172,915.015,477.7187,0,-115.3931,-9.33,,0.17386467394298172,0.17386467394298172,0.17386467394298172
4,115.188,4,9.011203,1.552887,0.1738638617724356,915.7787,476.8625,0,-115.3932,-9.33,,0.1738638617724356,0.1738638617724356,0.1738638617724356
4,115.288,4,9.017401,1.567342,0.17386298177889203,916.5375,477.84,0,-115.3934,-9.33,,0.17386298177889203,0.17386298177889203,0.17386298177889203
4,115.388,4,9.014829,1.576529,0.17386202779828303,917.2888,477.4675,0,-115.3934,-9.33,,0.17386202779828303,0.17386202779828303,0.17386202779828303
4,115.488,4,9.01189,1.546136,0.17386101008834526,918.2375,477.5525,0,-115.3934,-9.33,,0.17386101008834526,0.17386101008834526,0.17386101008834526
4,115.588,4,9.013763,1.578373,0.17385995592507966,919.0175,477.39,0,-115.3932,-9.33,,0.17385995592507966,0.17385995592507966,0.17385995592507966
4,115.688,4,9.008069,1.551491,0.1738588991017149,919.7787,477.2225,0,-115.3931,-9.33,,0.1738588991017149,0.1738588991017149,0.1738588991017149
4,115.788,4,9.009107,1.561889,0.17385786923869795,920.5425,477.6462,0,-115.3929,-9.33,,0.17385786923869795,0.17385786923869795,0.17385786923869795
4,115.888,4,9.009605,1.570264,0.1738568920145044,921.3087,477.1275,0,-115.3929,-9.33,,0.1738568920145044,0.1738568920145044,0.1738568920145044
4,115.988,4,9.01276,1.555362,0.1738559982735079,922.0737,477.225,0,-115.3933,-9.33,,0.1738559982735079,0.1738559982735079,0.1738559982735079
4,116.088,4,9.011082,1.578403,0.17385522945359957,922.85,477.8375,0,-115.3933,-9.33,,0.17385522945359957,0.17385522945359957,0.17385522945359957
4,116.188,4,9.007974,1.547273,0.17385463325258163,923.8087,477.565,0,-115.393,-9.33,,0.17385463325258163,0.17385463325258163,0.17385463325258163
4,116.288,4,9.013351,1.569784,0.1738542473503607,924.5812,477.255,0,-115.393,-9.33,,0.1738542473503607,0.1738542473503607,0.1738542473503607
4,116.388,4,9.015354,1.577782,0.17385407925253135,925.3462,477.7075,0,-115.393,-9.33,,0.17385407925253135,0.17385407925253135,0.17385407925253135
4,116.488,4,9.008543,1.559613,0.17385409994911522,926.1288,477.6387,0,-115.3929,-9.33,,0.17385409994911522,0.17385409994911522,0.17385409994911522
4,116.588,4,9.00767,1.579331,0.17385425204265556,926.905,477.2887,0,-115.3927,-9.33,,0.17385425204265556,0.17385425204265556,0.17385425204265556
4,116.688,4,9.008039,1.554462,0.17385446153419928,927.67,476.965,0,-115.3926,-9.33,,0.17385446153419928,0.17385446153419928,0.17385446153419928
4,116.788,4,9.006692,1.576753,0.17385464817971685,928.425,477.7237,0,-115.3924,-9.33,,0.17385464817971685,0.17385464817971685,0.17385464817971685
4,116.888,4,9.007177,1.571089,0.17385473784539182,929.38,477.3975,0,-115.3924,-9.33,,0.17385473784539182,0.17385473784539182,0.17385473784539182
4,116.988,4,9.007611,1.559834,0.1738546766209524,930.15,477.6062,0,-115.3924,-9.33,,0.1738546766209524,0.1738546766209524,0.1738546766209524
4,117.088,4,9.008927,1.579101,0.17385443900523823,930.915,477.5713,0,-115.3925,-9.33,,0.17385443900523823,0.17385443900523823,0.17385443900523823
4,117.188,4,9.00471,1.549003,0.17385402972521125,931.6812,477.3575,0,-115.3923,-9.33,,0.17385402972521125,0.17385402972521125,0.17385402972521125
4,117.288,4,9.006717,1.568118,0.17385348275264065,932.4487,477.6738,0,-115.3923,-9.33,,0.17385348275264065,0.17385348275264065,0.17385348275264065
4,117.388,4,9.00885,1.558544,0.17385285767080275,933.2313,477.0813,0,-115.3926,-9.33,,0.17385285767080275,0.17385285767080275,0.17385285767080275
4,117.488,4,9.008274,1.562386,0.17385223170017572,934.0025,477.5013,0,-115.3926,-9.33,,0.17385223170017572,0.17385223170017572,0.17385223170017572
4,117.588,4,9.003146,1.578399,0.173851690888116,934.9612,477.5938,0,-115.3926,-9.33,,0.173851690888116,0.173851690888116,0.173851690888116
4,117.688,4,9.007453,1.543574,0.17385132327225608,935.72,477.3662,0,-115.3926,-9.33,,0.17385132327225608,0.17385132327225608,0.17385132327225608
4,117.788,4,9.008948,1.578942,0.17385120811127067,936.4838,477.3637,0,-115.3924,-9.33,,0.17385120811127067,0.17385120811127067,0.17385120811127067
4,117.888,4,9.004367,1.558756,0.1738514031378322,937.2575,477.54,0,-115.3921,-9.33,,0.1738514031378322,0.1738514031378322,0.1738514031378322
4,117.988,4,9.003499,1.564796,0.1738519353538256,938.0262,477.5287,0,-115.3921,-9.33,,0.1738519353538256,0.1738519353538256,0.1738519353538256
4,118.088,4,9.003927,1.574687,0.17385279640695236,938.8087,477.225,0,-115.3921,-9.33,,0.17385279640695236,0.17385279640695236,0.17385279640695236
4,118.188,4,9.00698,1.552874,0.1738539437195703,939.5812,477.1525,0,-115.392,-9.33,,0.1738539437195703,0.1738539437195703,0.1738539437195703
4,118.288,4,9.006496,1.584384,0.17385530599991722,940.3462,477.8712,0,-115.392,-9.33,,0.17385530599991722,0.17385530599991722,0.17385530599991722
4,118.388,4,9.006047,1.558148,0.1738567961674571,941.3125,477.4725,0,-115.392,-9.33,,0.1738567961674571,0.1738567961674571,0.1738567961674571
4,118.488,4,9.007194,1.572288,0.17385832996796496,942.1262,477.2225,0,-115.392,-9.33,,0.17385832996796496,0.17385832996796496,0.17385832996796496
4,118.588,4,8.998397,1.562104,0.17385983962412566,942.8987,477.5225,0,-115.3916,-9.33,,0.17385983962412566,0.17385983962412566,0.17385983962412566
4,118.688,4,9.000242,1.546617,0.17386127524966957,943.6725,477.2863,0,-115.3914,-9.33,,0.17386127524966957,0.17386127524966957,0.17386127524966957
4,118.788,4,9.000023,1.587953,0.1738625976008709,944.4488,477.3975,0,-115.3914,-9.33,,0.1738625976008709,0.1738625976008709,0.1738625976008709
4,118.888,4,8.999338,1.545223,0.17386377830945265,945.2137,477.4362,0,-115.3917,-9.33,,0.17386377830945265,0.17386377830945265,0.17386377830945265
4,118.988,4,9.001087,1.574778,0.17386480854654976,945.98,477.5675,0,-115.3917,-9.33,,0.17386480854654976,0.17386480854654976,0.17386480854654976
4,119.088,4,8.999549,1.565884,0.17386570010773442,946.745,477.7225,0,-115.3914,-9.33,,0.17386570010773442,0.17386570010773442,0.17386570010773442
4,119.188,4,9.001781,1.551066,0.17386647504951247,947.5287,477.0537,0,-115.3912,-9.33,,0.17386647504951247,0.17386647504951247,0.17386647504951247
4,119.288,4,9.002831,1.579922,0.17386715289698904,948.285,477.1387,0,-115.3909,-9.33,,0.17386715289698904,0.17386715289698904,0.17386715289698904
4,119.388,4,8.999827,1.555342,0.17386774506856148,949.2313,477.7112,0,-115.3909,-9.33,,0.17386774506856148,0.17386774506856148,0.17386774506856148
4,119.488,4,8.998787,1.56755,0.1738682568422754,950.0112,477.4088,0,-115.3909,-9.33,,0.1738682568422754,0.1738682568422754,0.1738682568422754
4,119.588,4,8.994564,1.563951,0.17386869166388735,950.7687,477.0388,0,-115.3909,-9.33,,0.17386869166388735,0.17386869166388735,0.17386869166388735
4,119.688,4,8.999694,1.554102,0.17386905160926144,951.5338,477.56,0,-115.3909,-9.33,,0.17386905160926144,0.17386905160926144,0.17386905160926144
4,119.788,4,8.996305,1.578743,0.1738693341472346,952.2938,477.5737,0,-115.3909,-9.33,,0.1738693341472346,0.1738693341472346,0.1738693341472346
4,119.888,4,8.993434,1.546828,0.17386953467350447,953.265,477.6675,0,-115.3909,-9.33,,0.17386953467350447,0.17386953467350447,0.17386953467350447
4,119.988,4,8.997787,1.576253,0.17386965283391506,954.0312,477.3838,0,-115.3909,-9.33,,0.17386965283391506,0.17386965283391506,0.17386965283391506
4,120.088,4,8.995967,1.548146,0.17386969154389495,954.8038,477.3188,0,-115.391,-9.33,,0.17386969154389495,0.17386969154389495,0.17386969154389495
4,120.188,4,8.999892,1.565595,0.1738696468784404,955.5775,477.66,0,-115.3913,-9.33,,0.1738696468784404,0.1738696468784404,0.1738696468784404
4,120.288,4,9.002246,1.575451,0.1738695022040647,956.345,477.4213,0,-115.3915,-9.33,,0.1738695022040647,0.1738695022040647,0.1738695022040647
4,120.388,4,9.001521,1.550023,0.17386923631146517,957.1113,477.345,0,-115.3915,-9.33,,0.17386923631146517,0.17386923631146517,0.17386923631146517
4,120.488,4,8.998121,1.582377,0.1738688355808721,957.8562,477.8587,0,-115.3915,-9.33,,0.1738688355808721,0.1738688355808721,0.1738688355808721
4,120.588,4,8.997335,1.542515,0.17386830151998675,958.8187,477.6625,0,-115.3915,-9.33,,0.17386830151998675,0.17386830151998675,0.17386830151998675
4,120.688,4,8.999509,1.563984,0.17386764694586299,959.5925,476.9112,0,-115.3917,-9.33,,0.17386764694586299,0.17386764694586299,0.17386764694586299
4,120.788,4,9.001886,1.57195,0.17386688062861871,960.3587,477.8275,0,-115.3917,-9.33,,0.17386688062861871,0.17386688062861871,0.17386688062861871
4,120.888,4,8.999193,1.555024,0.1738659967239088,961.1225,477.6775,0,-115.3917,-9.33,,0.1738659967239088,0.1738659967239088,0.1738659967239088
4,120.988,4,8.996474,1.575324,0.17386497715053786,961.9,477.2287,0,-115.3918,-9.33,,0.17386497715053786,0.17386497715053786,0.17386497715053786
4,121.088,4,9.003571,1.552998,0.17386380192614573,962.6725,477.3312,0,-115.3919,-9.33,,0.17386380192614573,0.17386380192614573,0.17386380192614573
4,121.188,4,9.003224,1.568985,0.173862458360765,963.43,477.41,0,-115.3919,-9.33,,0.173862458360765,0.173862458360765,0.173862458360765
4,121.288,4,9.002045,1.570963,0.17386094546756933,964.3862,477.7037,0,-115.3919,-9.33,,0.17386094546756933,0.17386094546756933,0.17386094546756933
4,121.388,4,9.003143,1.552673,0.17385927584234614,965.1537,477.6975,0,-115.3917,-9.33,,0.17385927584234614,0.17385927584234614,0.17385927584234614
4,121.488,4,9.000233,1.581036,0.17385747404291754,965.92,477.51,0,-115.3917,-9.33,,0.17385747404291754,0.17385747404291754,0.17385747404291754
4,121.588,4,8.999224,1.548542,0.17385557341042585,966.6763,477.6137,0,-115.392,-9.33,,0.17385557341042585,0.17385557341042585,0.17385557341042585
4,121.688,4,9.000834,1.574885,0.1738536140569143,967.445,477.655,0,-115.392,-9.33,,0.1738536140569143,0.1738536140569143,0.1738536140569143
4,121.788,4,9.00363,1.561935,0.17385164153460406,968.21,477.3513,0,-115.3921,-9.33,,0.17385164153460406,0.17385164153460406,0.17385164153460406
4,121.888,4,9.00375,1.558924,0.17384970330682178,969.1737,477.5775,0,-115.3921,-9.33,,0.17384970330682178,0.17384970330682178,0.17384970330682178
4,121.988,4,8.997697,1.576938,0.1738478436888376,969.9387,477.6025,0,-115.3921,-9.33,,0.1738478436888376,0.1738478436888376,0.1738478436888376
4,122.088,4,9.002676,1.541141,0.17384610262549952,970.6812,477.1,0,-115.3921,-9.33,,0.17384610262549952,0.17384610262549952,0.17384610262549952
