Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.X Position (mm),XYZ.Z Position (mm),RTC.Temperature (°C),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
4,15.748,4,2.991157,0.4086374,nan,118.765,31.0275,-9.33,0,-116.374,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,15.848,4,3.003851,0.4215947,nan,119.4662,31.215,-9.33,0,-116.3742,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,15.948,4,3.001386,0.4345552,nan,119.4875,31.405,-9.33,0,-116.3744,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.048,4,2.989887,0.4253195,nan,119.535,31.595,-9.33,0,-116.3747,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.148,4,2.988562,0.4357859,nan,119.4312,31.78875,-9.33,0,-116.3748,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.248,4,2.987299,0.4100435,nan,119.0137,32.0275,-9.33,0,-116.3748,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.348,4,3.001002,0.4311389,nan,119.5025,32.21875,-9.33,0,-116.3747,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.448,4,3.001362,0.4269497,nan,119.6488,32.40875,-9.33,0,-116.3749,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.548,4,2.999875,0.4238939,nan,119.3612,32.6,-9.33,0,-116.3751,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.648,4,2.989503,0.4416021,nan,119.4725,32.78875,-9.33,0,-116.3749,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.748,4,2.985252,0.4071956,nan,118.88,33.02625,-9.33,0,-116.375,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.848,4,2.997411,0.4183472,nan,119.4137,33.21875,-9.33,0,-116.3753,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,16.948,4,3.001776,0.4223611,nan,119.6,33.41,-9.33,0,-116.3751,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.048,4,2.997637,0.4114854,nan,119.4888,33.59875,-9.33,0,-116.3751,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.148,4,2.992562,0.4361529,nan,119.3175,33.7875,-9.33,0,-116.3753,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.248,4,2.989163,0.4073482,nan,118.9063,33.98,-9.33,0,-116.3754,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.348,4,3.001228,0.4235204,nan,119.3612,34.22125,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.448,4,3.002981,0.4212894,nan,119.73,34.40875,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.548,4,3.003133,0.4128461,nan,119.5712,34.60125,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.648,4,2.995228,0.429671,nan,119.0213,34.78875,-9.33,0,-116.3753,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.748,4,2.995191,0.404406,nan,119.0525,34.98,-9.33,0,-116.3754,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.848,4,3.00208,0.4307135,nan,119.445,35.2125,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,17.948,4,3.004489,0.433555,nan,119.4425,35.405,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.048,4,3.000996,0.4130117,nan,119.5238,35.59625,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.148,4,2.994312,0.4370882,nan,119.2663,35.78625,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.248,4,2.992237,0.4112906,nan,118.8475,35.97625,-9.33,0,-116.3757,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.348,4,3.004483,0.4310414,nan,119.5325,36.16625,-9.33,0,-116.3759,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.448,4,3.00703,0.4401148,nan,119.5687,36.40625,-9.33,0,-116.3759,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.548,4,3.005677,0.4201041,nan,119.445,36.595,-9.33,0,-116.3758,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.648,4,2.998618,0.4418586,nan,119.28,36.785,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.748,4,2.993463,0.4031233,nan,119.225,36.9775,-9.33,0,-116.3754,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.848,4,2.999996,0.4207179,nan,119.4825,37.17,-9.33,0,-116.3754,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,18.948,4,3.007083,0.4310512,nan,119.62,37.36,-9.33,0,-116.3754,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.048,4,3.001783,0.4168534,nan,119.4637,37.595,-9.33,0,-116.3753,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.148,4,2.994306,0.4387736,nan,119.265,37.785,-9.33,0,-116.3753,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.248,4,2.994219,0.4200391,nan,119.2363,37.97875,-9.33,0,-116.3753,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.348,4,3.002009,0.4315838,nan,119.6175,38.17,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.448,4,3.005857,0.4204158,nan,119.6075,38.36375,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.548,4,3.004167,0.3988789,nan,119.3213,38.5575,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.648,4,2.995652,0.4273524,nan,119.2587,38.79375,-9.33,0,-116.3755,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.748,4,2.995872,0.4062181,nan,119.1912,38.985,-9.33,0,-116.3753,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.848,4,3.001845,0.4105956,nan,119.7112,39.17875,-9.33,0,-116.3755,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,19.948,4,3.012523,0.4271738,nan,119.3525,39.37,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.048,4,3.008244,0.4108327,nan,119.3975,39.56125,-9.33,0,-116.3755,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.148,4,3.001776,0.4385105,nan,119.4013,39.755,-9.33,0,-116.3755,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.248,4,3.00264,0.4277031,nan,119.0437,39.9475,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.348,4,3.007399,0.4339836,nan,119.7462,40.18375,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.448,4,3.009919,0.4518673,nan,119.33,40.37375,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.548,4,2.992018,0.4365426,nan,119.3962,40.565,-9.33,0,-116.3755,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.648,4,2.98441,0.4325418,nan,118.9837,40.7575,-9.33,0,-116.3755,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.748,4,2.984674,0.4074131,nan,118.9825,40.95,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.848,4,2.990265,0.419,nan,119.7787,41.1425,-9.33,0,-116.3758,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,20.948,4,3.002876,0.419643,nan,119.2575,41.38125,-9.33,0,-116.3757,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.048,4,2.998411,0.4105664,nan,119.4788,41.5725,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.148,4,2.990262,0.4290443,nan,118.8825,41.76,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.248,4,2.989757,0.4137132,nan,119.6237,41.955,-9.33,0,-116.3754,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.348,4,2.993553,0.4188344,nan,119.7712,42.1475,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.448,4,3.009009,0.4262125,nan,119.1938,42.33875,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.548,4,3.003554,0.4099981,nan,119.4487,42.57625,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.648,4,2.996371,0.432256,nan,119.0225,42.7675,-9.33,0,-116.3756,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.748,4,2.993445,0.4165644,nan,119.4112,42.96125,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.848,4,2.997962,0.4237802,nan,119.5562,43.155,-9.33,0,-116.3755,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,21.948,4,3.012681,0.4385788,nan,119.3913,43.34375,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.048,4,3.005092,0.4268977,nan,119.53,43.53375,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.148,4,2.998795,0.4328925,nan,119.2125,43.77375,-9.33,0,-116.3756,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.248,4,2.996374,0.4259138,nan,119.3812,43.96625,-9.33,0,-116.3755,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.348,4,2.998176,0.4415859,nan,119.5012,44.15375,-9.33,0,-116.3757,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.448,4,3.012938,0.455618,nan,119.3913,44.34625,-9.33,0,-116.3759,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.548,4,2.995652,0.4108359,nan,119.1162,44.5375,-9.33,0,-116.3758,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.648,4,2.986924,0.4240887,nan,118.895,44.72625,-9.33,0,-116.3758,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.748,4,2.987578,0.3931764,nan,119.4188,44.92,-9.33,0,-116.3758,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.848,4,2.988089,0.4128201,nan,119.4575,45.15375,-9.33,0,-116.3761,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,22.948,4,3.004523,0.4136937,nan,119.3013,45.345,-9.33,0,-116.3764,25,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.048,4,3.000792,0.4020419,nan,119.2175,45.535,-9.33,0,-116.3765,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.148,4,2.994213,0.4307005,nan,119.11,45.725,-9.33,0,-116.3765,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.248,4,2.992538,0.4056563,nan,119.5362,45.92,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.348,4,2.992231,0.4210036,nan,119.6663,46.11375,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.448,4,3.010566,0.4234619,nan,119.28,46.35,-9.33,0,-116.3763,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.548,4,3.006473,0.4185908,nan,119.0187,46.54,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.648,4,2.997529,0.4370167,nan,119.275,46.7325,-9.33,0,-116.3763,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.748,4,2.993327,0.4078061,nan,119.6387,46.92375,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.848,4,2.991562,0.4186005,nan,119.5325,47.1175,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,23.948,4,3.006938,0.4256832,nan,119.3087,47.3125,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.048,4,3.00217,0.4013924,nan,119.4287,47.50625,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.148,4,2.994089,0.4240757,nan,119.135,47.745,-9.33,0,-116.3765,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.248,4,2.992206,0.4064389,nan,119.7163,47.94,-9.33,0,-116.3765,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.348,4,2.989274,0.4106054,nan,119.4137,48.13,-9.33,0,-116.3765,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.448,4,3.010056,0.4230171,nan,119.3325,48.3275,-9.33,0,-116.3766,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.548,4,3.004006,0.4067279,nan,118.9662,48.51625,-9.33,0,-116.3764,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.648,4,2.995442,0.4235464,nan,118.99,48.70625,-9.33,0,-116.3763,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.748,4,2.992804,0.4114594,nan,119.52,48.94625,-9.33,0,-116.3763,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.848,4,2.988962,0.4138853,nan,119.3363,49.135,-9.33,0,-116.3761,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,24.948,4,3.007396,0.4120537,nan,119.5263,49.33,-9.33,0,-116.3761,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
4,25.048,4,3.000674,0.4072703,0.13949749824141205,119,49.5225,-9.33,0,-116.376,25.1,,34.87437456035301,34.87437456035301,34.87437456035301,0.13949749824141205,0.13949749824141205,0.13949749824141205,0.13949749824141205,0.13949749824141205
4,25.148,4,2.993076,0.4226631,0.13938135151139155,119.6912,49.71,-9.33,0,-116.3761,25,,34.84533787784789,34.84533787784789,34.84533787784789,0.13938135151139155,0.13938135151139155,0.13938135151139155,0.13938135151139155,0.13938135151139155
4,25.248,4,2.990996,0.4032532,0.13928026976321853,119.745,49.9,-9.33,0,-116.3762,25,,34.820067440804635,34.820067440804635,34.820067440804635,0.13928026976321853,0.13928026976321853,0.13928026976321853,0.13928026976321853,0.13928026976321853
4,25.348,4,2.986116,0.4078386,0.13919410689998118,119.5438,50.09375,-9.33,0,-116.3761,25,,34.7985267249953,34.7985267249953,34.7985267249953,0.13919410689998118,0.13919410689998118,0.13919410689998118,0.13919410689998118,0.13919410689998118
4,25.448,4,3.006052,0.4227183,0.13912236278077342,119.3675,50.28875,-9.33,0,-116.376,25,,34.780590695193354,34.780590695193354,34.780590695193354,0.13912236278077342,0.13912236278077342,0.13912236278077342,0.13912236278077342,0.13912236278077342
4,25.548,4,2.997389,0.3951281,0.13906425511282547,119.0862,50.535,-9.33,0,-116.3759,25,,34.766063778206366,34.766063778206366,34.766063778206366,0.13906425511282547,0.13906425511282547,0.13906425511282547,0.13906425511282547,0.13906425511282547
4,25.648,4,2.993073,0.4242576,0.139018690493648,119.3637,50.7275,-9.33,0,-116.3761,25,,34.754672623412006,34.754672623412006,34.754672623412006,0.139018690493648,0.139018690493648,0.139018690493648,0.139018690493648,0.139018690493648
4,25.748,4,2.989723,0.4073871,0.13898420069906922,119.5938,50.92,-9.33,0,-116.3761,25,,34.746050174767305,34.746050174767305,34.746050174767305,0.13898420069906922,0.13898420069906922,0.13898420069906922,0.13898420069906922,0.13898420069906922
4,25.848,4,2.987686,0.4083776,0.1389589959930584,119.2525,51.1125,-9.33,0,-116.3763,25,,34.739748998264595,34.739748998264595,34.739748998264595,0.1389589959930584,0.1389589959930584,0.1389589959930584,0.1389589959930584,0.1389589959930584
4,25.948,4,3.009802,0.4368771,0.1389411205233188,119.415,51.30125,-9.33,0,-116.3764,25,,34.7352801308297,34.7352801308297,34.7352801308297,0.1389411205233188,0.1389411205233188,0.1389411205233188,0.1389411205233188,0.1389411205233188
4,26.048,4,3.003473,0.4118167,0.13892860958388378,119.1687,51.49125,-9.33,0,-116.3763,25,,34.73215239597094,34.73215239597094,34.73215239597094,0.13892860958388378,0.13892860958388378,0.13892860958388378,0.13892860958388378,0.13892860958388378
4,26.148,4,2.997142,0.4245888,0.13891961707915199,119.2838,51.73125,-9.33,0,-116.3764,25,,34.729904269787994,34.729904269787994,34.729904269787994,0.13891961707915199,0.13891961707915199,0.13891961707915199,0.13891961707915199,0.13891961707915199
4,26.248,4,2.99307,0.4111801,0.1389125194397949,119.7012,51.92,-9.33,0,-116.3764,25,,34.72812985994873,34.72812985994873,34.72812985994873,0.1389125194397949,0.1389125194397949,0.1389125194397949,0.1389125194397949,0.1389125194397949
4,26.348,4,2.989698,0.4070299,0.13890600556090746,119.4875,52.1075,-9.33,0,-116.3765,25,,34.726501390226865,34.726501390226865,34.726501390226865,0.13890600556090746,0.13890600556090746,0.13890600556090746,0.13890600556090746,0.13890600556090746
4,26.448,4,3.01265,0.4189642,0.13889911518126025,119.2325,52.3,-9.33,0,-116.3765,25,,34.72477879531506,34.72477879531506,34.72477879531506,0.13889911518126025,0.13889911518126025,0.13889911518126025,0.13889911518126025,0.13889911518126025
4,26.548,4,3.004851,0.4047567,0.13889119442190923,119.0425,52.49625,-9.33,0,-116.3765,25,,34.72279860547731,34.72279860547731,34.72279860547731,0.13889119442190923,0.13889119442190923,0.13889119442190923,0.13889119442190923,0.13889119442190923
4,26.648,4,3.000931,0.417386,0.13888179616996887,119.1988,52.6875,-9.33,0,-116.3766,25,,34.72044904249222,34.72044904249222,34.72044904249222,0.13888179616996887,0.13888179616996887,0.13888179616996887,0.13888179616996887,0.13888179616996887
4,26.748,4,2.993838,0.412963,0.13887059382783992,119.6988,52.8825,-9.33,0,-116.3765,25,,34.71764845695998,34.71764845695998,34.71764845695998,0.13887059382783992,0.13887059382783992,0.13887059382783992,0.13887059382783992,0.13887059382783992
4,26.848,4,2.989414,0.4072962,0.13885736733166484,119.31,53.12,-9.33,0,-116.3765,25,,34.71434183291621,34.71434183291621,34.71434183291621,0.13885736733166484,0.13885736733166484,0.13885736733166484,0.13885736733166484,0.13885736733166484
4,26.948,4,3.011483,0.4236178,0.13884203214102755,119.3125,53.3125,-9.33,0,-116.3765,25,,34.710508035256886,34.710508035256886,34.710508035256886,0.13884203214102755,0.13884203214102755,0.13884203214102755,0.13884203214102755,0.13884203214102755
4,27.048,4,3.004969,0.4016035,0.1388246534878238,119.0487,53.5,-9.33,0,-116.3764,25,,34.70616337195595,34.70616337195595,34.70616337195595,0.1388246534878238,0.1388246534878238,0.1388246534878238,0.1388246534878238,0.1388246534878238
4,27.148,4,3.000746,0.4179024,0.1388054250459643,119.885,53.695,-9.33,0,-116.3764,25,,34.70135626149107,34.70135626149107,34.70135626149107,0.1388054250459643,0.1388054250459643,0.1388054250459643,0.1388054250459643,0.1388054250459643
4,27.248,4,2.995559,0.4141061,0.13878463856455311,119.4188,53.88375,-9.33,0,-116.3762,25,,34.69615964113828,34.69615964113828,34.69615964113828,0.13878463856455311,0.13878463856455311,0.13878463856455311,0.13878463856455311,0.13878463856455311
4,27.348,4,2.990055,0.3937902,0.13876268589334956,119.225,54.07625,-9.33,0,-116.3761,25,,34.69067147333739,34.69067147333739,34.69067147333739,0.13876268589334956,0.13876268589334956,0.13876268589334956,0.13876268589334956,0.13876268589334956
4,27.448,4,3.010025,0.4223188,0.13874006215949847,119.535,54.31375,-9.33,0,-116.3762,25,,34.68501553987462,34.68501553987462,34.68501553987462,0.13874006215949847,0.13874006215949847,0.13874006215949847,0.13874006215949847,0.13874006215949847
4,27.548,4,3.001231,0.3989601,0.13871733302717973,118.9487,54.50375,-9.33,0,-116.3761,25,,34.67933325679493,34.67933325679493,34.67933325679493,0.13871733302717973,0.13871733302717973,0.13871733302717973,0.13871733302717973,0.13871733302717973
4,27.648,4,2.997061,0.4083257,0.13869506976893867,119.895,54.69625,-9.33,0,-116.3762,25,,34.67376744223467,34.67376744223467,34.67376744223467,0.13869506976893867,0.13869506976893867,0.13869506976893867,0.13869506976893867,0.13869506976893867
4,27.748,4,2.993804,0.4130279,0.13867376128802655,119.3075,54.88875,-9.33,0,-116.3761,25,,34.66844032200664,34.66844032200664,34.66844032200664,0.13867376128802655,0.13867376128802655,0.13867376128802655,0.13867376128802655,0.13867376128802655
4,27.848,4,2.98807,0.3974338,0.13865374094926747,119.285,55.08,-9.33,0,-116.3759,25,,34.66343523731687,34.66343523731687,34.66343523731687,0.13865374094926747,0.13865374094926747,0.13865374094926747,0.13865374094926747,0.13865374094926747
4,27.948,4,3.010585,0.4287293,0.13863515271767674,119.2725,55.26625,-9.33,0,-116.3759,25,,34.65878817941918,34.65878817941918,34.65878817941918,0.13863515271767674,0.13863515271767674,0.13863515271767674,0.13863515271767674,0.13863515271767674
4,28.048,4,3.000872,0.424381,0.13861795579849712,118.9487,55.50625,-9.33,0,-116.376,25,,34.65448894962428,34.65448894962428,34.65448894962428,0.13861795579849712,0.13861795579849712,0.13861795579849712,0.13861795579849712,0.13861795579849712
4,28.148,4,2.998519,0.427557,0.1386019699842065,119.79,55.69875,-9.33,0,-116.3758,25,,34.650492496051626,34.650492496051626,34.650492496051626,0.1386019699842065,0.1386019699842065,0.1386019699842065,0.1386019699842065,0.1386019699842065
4,28.248,4,2.991494,0.427466,0.13858696130169074,119.5025,55.88875,-9.33,0,-116.3758,25,,34.646740325422684,34.646740325422684,34.646740325422684,0.13858696130169074,0.13858696130169074,0.13858696130169074,0.13858696130169074,0.13858696130169074
4,28.348,4,2.98846,0.4062083,0.13857275250902573,119.4112,56.08625,-9.33,0,-116.3759,25,,34.64318812725643,34.64318812725643,34.64318812725643,0.13857275250902573,0.13857275250902573,0.13857275250902573,0.13857275250902573,0.13857275250902573
4,28.448,4,3.007802,0.4316195,0.13855931469882693,119.2437,56.27875,-9.33,0,-116.376,25,,34.639828674706735,34.639828674706735,34.639828674706735,0.13855931469882693,0.13855931469882693,0.13855931469882693,0.13855931469882693,0.13855931469882693
4,28.548,4,2.997309,0.3985898,0.13854680717104315,118.9863,56.47,-9.33,0,-116.376,25.1,,34.63670179276079,34.63670179276079,34.63670179276079,0.13854680717104315,0.13854680717104315,0.13854680717104315,0.13854680717104315,0.13854680717104315
4,28.648,4,2.994045,0.4128915,0.1385355313965734,119.5413,56.66125,-9.33,0,-116.3756,25.1,,34.63388284914335,34.63388284914335,34.63388284914335,0.1385355313965734,0.1385355313965734,0.1385355313965734,0.1385355313965734,0.1385355313965734
4,28.748,4,2.987116,0.414866,0.13852580146721843,119.5887,56.905,-9.33,0,-116.3755,25.1,,34.63145036680461,34.63145036680461,34.63145036680461,0.13852580146721843,0.13852580146721843,0.13852580146721843,0.13852580146721843,0.13852580146721843
4,28.848,4,2.982992,0.3890749,0.13851781382226724,119.5113,57.0525,-9.33,0,-116.3755,25.1,,34.62945345556681,34.62945345556681,34.62945345556681,0.13851781382226724,0.13851781382226724,0.13851781382226724,0.13851781382226724,0.13851781382226724
4,28.948,4,3.005665,0.4404103,0.13851156467366957,119.0575,57.2925,-9.33,0,-116.3757,25.1,,34.62789116841739,34.62789116841739,34.62789116841739,0.13851156467366957,0.13851156467366957,0.13851156467366957,0.13851156467366957,0.13851156467366957
4,29.048,4,2.993095,0.417386,0.1385068404434793,119.3287,57.485,-9.33,0,-116.3756,25.1,,34.62671011086982,34.62671011086982,34.62671011086982,0.1385068404434793,0.1385068404434793,0.1385068404434793,0.1385068404434793,0.1385068404434793
4,29.148,4,2.992683,0.4223059,0.1385032859030417,119.6762,57.6775,-9.33,0,-116.3756,25.1,,34.625821475760425,34.625821475760425,34.625821475760425,0.1385032859030417,0.1385032859030417,0.1385032859030417,0.1385032859030417,0.1385032859030417
4,29.248,4,2.989008,0.4184609,0.13850048274080765,119.315,57.87,-9.33,0,-116.3756,25.1,,34.625120685201914,34.625120685201914,34.625120685201914,0.13850048274080765,0.13850048274080765,0.13850048274080765,0.13850048274080765,0.13850048274080765
4,29.348,4,2.984708,0.404432,0.13849800583565233,119.35,58.0625,-9.33,0,-116.3758,25.1,,34.62450145891308,34.62450145891308,34.62450145891308,0.13849800583565233,0.13849800583565233,0.13849800583565233,0.13849800583565233,0.13849800583565233
4,29.448,4,3.002272,0.4357113,0.13849548342154894,119.23,58.25375,-9.33,0,-116.3759,25.1,,34.62387085538723,34.62387085538723,34.62387085538723,0.13849548342154894,0.13849548342154894,0.13849548342154894,0.13849548342154894,0.13849548342154894
4,29.548,4,2.996008,0.4017561,0.13849267591568085,119.14,58.4925,-9.33,0,-116.3761,25.1,,34.62316897892021,34.62316897892021,34.62316897892021,0.13849267591568085,0.13849267591568085,0.13849267591568085,0.13849267591568085,0.13849267591568085
4,29.648,4,2.994795,0.4157136,0.13848951999132728,120.0062,58.68625,-9.33,0,-116.3758,25,,34.62237999783182,34.62237999783182,34.62237999783182,0.13848951999132728,0.13848951999132728,0.13848951999132728,0.13848951999132728,0.13848951999132728
4,29.748,4,2.988801,0.4228579,0.1384860915765009,119.2138,58.8775,-9.33,0,-116.3758,25,,34.62152289412523,34.62152289412523,34.62152289412523,0.1384860915765009,0.1384860915765009,0.1384860915765009,0.1384860915765009,0.1384860915765009
4,29.848,4,2.983568,0.3966252,0.13848254903858934,119.305,59.07,-9.33,0,-116.3762,25,,34.62063725964733,34.62063725964733,34.62063725964733,0.13848254903858934,0.13848254903858934,0.13848254903858934,0.13848254903858934,0.13848254903858934
4,29.948,4,3.000888,0.4218512,0.13847910267630822,118.715,59.25875,-9.33,0,-116.3764,25,,34.61977566907706,34.61977566907706,34.61977566907706,0.13847910267630822,0.13847910267630822,0.13847910267630822,0.13847910267630822,0.13847910267630822
4,30.048,4,2.998358,0.4043605,0.1384759926436767,119.175,59.45,-9.33,0,-116.3765,25,,34.61899816091917,34.61899816091917,34.61899816091917,0.1384759926436767,0.1384759926436767,0.1384759926436767,0.1384759926436767,0.1384759926436767
4,30.148,4,2.997411,0.4132553,0.13847344497036654,119.7213,59.64125,-9.33,0,-116.3767,25,,34.61836124259163,34.61836124259163,34.61836124259163,0.13847344497036654,0.13847344497036654,0.13847344497036654,0.13847344497036654,0.13847344497036654
4,30.248,4,2.992318,0.4249071,0.13847160017546828,119.1125,59.88,-9.33,0,-116.3766,25,,34.61790004386707,34.61790004386707,34.61790004386707,0.13847160017546828,0.13847160017546828,0.13847160017546828,0.13847160017546828,0.13847160017546828
4,30.348,4,2.986946,0.4033961,0.13847047202808874,119.3812,60.0725,-9.33,0,-116.3766,25,,34.61761800702219,34.61761800702219,34.61761800702219,0.13847047202808874,0.13847047202808874,0.13847047202808874,0.13847047202808874,0.13847047202808874
4,30.448,4,3.004922,0.4287618,0.13846995740623538,118.9962,60.26375,-9.33,0,-116.3764,25,,34.617489351558845,34.617489351558845,34.617489351558845,0.13846995740623538,0.13846995740623538,0.13846995740623538,0.13846995740623538,0.13846995740623538
4,30.548,4,3.002455,0.4108035,0.13846985501125042,119.6425,60.455,-9.33,0,-116.3766,25,,34.617463752812604,34.617463752812604,34.617463752812604,0.13846985501125042,0.13846985501125042,0.13846985501125042,0.13846985501125042,0.13846985501125042
