Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),XYZ.Z Position (mm),XYZ.Y Position (mm),XYZ.X Position (mm),
10,21.977,10,0.1568421,1.410883,8.995564,178.8787,-115.397,-15.33,0,
10,22.077,10,0.1630709,1.465294,8.985628,179.0675,-115.3972,-15.33,0,
10,22.177,10,0.1606452,1.445361,8.997227,178.7712,-115.3973,-15.33,0,
10,22.277,10,0.161138,1.451269,9.006372,179.0388,-115.3977,-15.33,0,
10,22.377,10,0.162738,1.463271,8.991576,178.895,-115.3978,-15.33,0,
10,22.477,10,0.1585628,1.426218,8.994654,179.3925,-115.398,-15.33,0,
10,22.577,10,0.1638332,1.475715,9.007422,178.9625,-115.3978,-15.33,0,
10,22.677,10,0.1593568,1.433892,8.997992,179.0288,-115.398,-15.33,0,
10,22.777,10,0.1624103,1.460501,8.992663,178.9512,-115.3981,-15.33,0,
10,22.877,10,0.1635845,1.473251,9.006051,179.4925,-115.398,-15.33,0,
10,22.977,10,0.1575454,1.418164,9.00162,179.1138,-115.398,-15.33,0,
10,23.077,10,0.1640653,1.47491,8.989775,179.0887,-115.3981,-15.33,0,
10,23.177,10,0.1599957,1.439675,8.998211,179.14,-115.3981,-15.33,0,
10,23.277,10,0.1614998,1.454928,9.008853,179.0025,-115.398,-15.33,0,
10,23.377,10,0.1623692,1.460037,8.992081,179.1138,-115.3979,-15.33,0,
10,23.477,10,0.1591792,1.431803,8.994917,179.2375,-115.398,-15.33,0,
10,23.577,10,0.164686,1.483655,9.008992,179.0137,-115.398,-15.33,0,
10,23.677,10,0.1580166,1.421915,8.998515,178.8862,-115.3982,-15.33,0,
10,23.777,10,0.1627681,1.463839,8.993406,178.9675,-115.3984,-15.33,0,
10,23.877,10,0.1632856,1.470529,9.005871,178.9313,-115.3984,-15.33,0,
10,23.977,10,0.1588006,1.430433,9.007729,179.22,-115.3986,-15.33,0,
10,24.077,10,0.1637882,1.473351,8.995468,178.8412,-115.3986,-15.33,0,
10,24.177,10,0.1597546,1.437636,8.999028,179.0087,-115.3984,-15.33,0,
10,24.277,10,0.1624509,1.463862,9.011106,178.805,-115.3983,-15.33,0,
10,24.377,10,0.1622313,1.458923,8.992855,179.1038,-115.3981,-15.33,0,
10,24.477,10,0.1600523,1.440032,8.997264,179.1662,-115.3981,-15.33,0,
10,24.577,10,0.1651529,1.488,9.009834,179.1237,-115.3984,-15.33,0,
10,24.677,10,0.1576213,1.418697,9.000667,178.8475,-115.3982,-15.33,0,
10,24.777,10,0.1634638,1.470023,8.992954,178.9025,-115.3981,-15.33,0,
10,24.877,10,0.1631653,1.469016,9.003237,178.99,-115.3978,-15.33,0,
10,24.977,10,0.1594952,1.436405,9.005945,179.285,-115.3977,-15.33,0,
10,25.077,10,0.163537,1.470422,8.991369,178.985,-115.3979,-15.33,0,
10,25.177,10,0.1594275,1.434021,8.994818,179.0625,-115.3981,-15.33,0,
10,25.277,10,0.1631476,1.470087,9.010781,179.085,-115.3981,-15.33,0,
10,25.377,10,0.1611207,1.449239,8.99474,179.22,-115.3981,-15.33,0,
10,25.477,10,0.1606346,1.445342,8.997698,179.27,-115.398,-15.33,0,
10,25.577,10,0.1658673,1.493771,9.005821,179.0975,-115.398,-15.33,0,
10,25.677,10,0.1579603,1.421496,8.999069,178.8563,-115.3981,-15.33,0,
10,25.777,10,0.1637787,1.472594,8.991369,179.0112,-115.3981,-15.33,0,
10,25.877,10,0.1628765,1.466103,9.001317,178.94,-115.3982,-15.33,0,
10,25.977,10,0.1599799,1.441065,9.007788,179.0713,-115.3981,-15.33,0,
10,26.077,10,0.1645713,1.480161,8.99404,179.35,-115.3981,-15.33,0,
10,26.177,10,0.1596519,1.436097,8.995174,178.99,-115.3982,-15.33,0,
10,26.277,10,0.1643182,1.480707,9.011215,178.805,-115.3984,-15.33,0,
10,26.377,10,0.1603814,1.442867,8.996474,178.5675,-115.3985,-15.33,0,
10,26.477,10,0.16164,1.454227,8.996703,179.2237,-115.3984,-15.33,0,
10,26.577,10,0.1660817,1.495882,9.006902,179.1175,-115.3983,-15.33,0,
10,26.677,10,0.1573853,1.416599,9.000834,178.9975,-115.3981,-15.33,0,
10,26.777,10,0.1638493,1.472981,8.989852,178.65,-115.3981,-15.33,0,
10,26.877,10,0.1621474,1.459478,9.000933,179.1087,-115.3984,-15.33,0,
10,26.977,10,0.160912,1.449862,9.01028,179.005,-115.3984,-15.33,0,
10,27.077,10,0.1645662,1.480177,8.994418,179.3375,-115.3981,-15.33,0,
10,27.177,10,0.1588147,1.428355,8.993842,178.975,-115.3981,-15.33,0,
10,27.277,10,0.1647963,1.484591,9.008642,179.12,-115.3981,-15.33,0,
10,27.377,10,0.1608931,1.447495,8.996626,178.8812,-115.3981,-15.33,0,
10,27.477,10,0.162112,1.458514,8.996951,179.2425,-115.3982,-15.33,0,
10,27.577,10,0.1660446,1.495391,9.00596,179.1463,-115.3985,-15.33,0,
10,27.677,10,0.1579657,1.421879,9.00119,179.04,-115.3984,-15.33,0,
10,27.777,10,0.1646179,1.480317,8.992443,178.975,-115.3984,-15.33,0,
10,27.877,10,0.1617905,1.456211,9.000595,179.085,-115.3985,-15.33,0,
10,27.977,10,0.1615413,1.455714,9.011407,179.0688,-115.3986,-15.33,0,
10,28.077,10,0.1640098,1.475361,8.995567,179.18,-115.3983,-15.33,0,
10,28.177,10,0.1595857,1.435525,8.995326,179.09,-115.3982,-15.33,0,
10,28.277,10,0.1649942,1.486344,9.008466,179.02,-115.3981,-15.33,0,
10,28.377,10,0.1604303,1.443355,8.996772,178.78,-115.3982,-15.33,0,
10,28.477,10,0.16277,1.46395,8.993979,179.0388,-115.398,-15.33,0,
10,28.577,10,0.1650488,1.486107,9.004047,179.2912,-115.3981,-15.33,0,
10,28.677,10,0.1590506,1.431696,9.001514,179.035,-115.3981,-15.33,0,
10,28.777,10,0.1643647,1.47781,8.991044,179.0338,-115.3979,-15.33,0,
10,28.877,10,0.1617453,1.45485,8.994698,178.87,-115.3976,-15.33,0,
10,28.977,10,0.1620848,1.459647,9.00545,178.8812,-115.3976,-15.33,0,
10,29.077,10,0.1644102,1.47832,8.991653,179.1962,-115.3977,-15.33,0,
10,29.177,10,0.1595966,1.435057,8.99178,179.2637,-115.3977,-15.33,0,
10,29.277,10,0.1652505,1.488465,9.007326,178.9925,-115.3977,-15.33,0,
10,29.377,10,0.1605081,1.443588,8.993864,178.9487,-115.3976,-15.33,0,
10,29.477,10,0.1633486,1.468568,8.990391,178.9437,-115.3975,-15.33,0,
10,29.577,10,0.1647659,1.483042,9.000898,179.355,-115.3976,-15.33,0,
10,29.677,10,0.1593176,1.433336,8.996725,179.0125,-115.3972,-15.33,0,
10,29.777,10,0.1650977,1.483603,8.986214,179.0937,-115.3972,-15.33,0,
10,29.877,10,0.1609849,1.447518,8.991635,179.1125,-115.3974,-15.33,0,
10,29.977,10,0.1630448,1.46811,9.004335,179.0675,-115.3972,-15.33,0,
10,30.077,10,0.1640566,1.474751,8.989279,179.0425,-115.3972,-15.33,0,
10,30.177,10,0.160407,1.442137,8.990483,179.245,-115.3974,-15.33,0,
10,30.277,10,0.1660271,1.494976,9.004407,179.0338,-115.3974,-15.33,0,
10,30.377,10,0.1603,1.441348,8.991564,178.8375,-115.3974,-15.33,0,
10,30.477,10,0.1642617,1.4763,8.987486,178.9162,-115.3973,-15.33,0,
10,30.577,10,0.1644699,1.479843,8.997651,179.2275,-115.3973,-15.33,0,
10,30.677,10,0.1599137,1.439026,8.998766,179.23,-115.3974,-15.33,0,
10,30.777,10,0.1659662,1.491978,8.989651,178.9238,-115.3974,-15.33,0,
10,30.877,10,0.1609383,1.446923,8.990548,178.805,-115.3974,-15.33,0,
10,30.977,10,0.1639638,1.476115,9.002686,178.61,-115.3974,-15.33,0,
10,31.077,10,0.1634267,1.468558,8.986034,178.8925,-115.3973,-15.33,0,
10,31.177,10,0.161565,1.452483,8.990087,179.2825,-115.3973,-15.33,0,
10,31.277,10,0.1665185,1.499097,9.002584,179.28,-115.3973,-15.33,0,
10,31.377,10,0.1590946,1.430436,8.991102,178.9425,-115.3974,-15.33,0,
10,31.477,10,0.1645506,1.478972,8.98795,178.8625,-115.3975,-15.33,0,
10,31.577,10,0.1640258,1.475874,8.997821,179.1262,-115.3975,-15.33,0,
10,31.677,10,0.160626,1.445634,9.000004,179.2462,-115.3974,-15.33,0,
10,31.777,10,0.1657213,1.489491,8.987929,179.0175,-115.3974,-15.33,0,
10,31.877,10,0.1606814,1.444374,8.989056,179.155,-115.3976,-15.33,0,
10,31.977,10,0.1643619,1.480336,9.006565,179.0663,-115.3977,-15.33,0,
10,32.077,10,0.1635401,1.470406,8.991102,179.2875,-115.3978,-15.33,0,
10,32.177,10,0.162122,1.457442,8.989787,179.105,-115.3977,-15.33,0,
10,32.277,10,0.1666434,1.500419,9.003769,179.3012,-115.3978,-15.33,0,
10,32.377,10,0.1593971,1.433512,8.993335,179.0625,-115.3977,-15.33,0,
10,32.477,10,0.1654466,1.486981,8.987679,178.8663,-115.3978,-15.33,0,
10,32.577,10,0.1641826,1.477235,8.997515,178.8537,-115.3978,-15.33,0,
10,32.677,10,0.1613065,1.452214,9.002818,179.0887,-115.3978,-15.33,0,
10,32.777,10,0.1663697,1.495836,8.991037,179.3112,-115.3978,-15.33,0,
10,32.877,10,0.1605101,1.442825,8.989,178.9963,-115.3975,-15.33,0,
10,32.977,10,0.1653081,1.488523,9.004537,178.6525,-115.3975,-15.33,0,
10,33.077,10,0.1628573,1.464125,8.990232,178.8387,-115.3976,-15.33,0,
10,33.177,10,0.1621334,1.457569,8.989935,179.1912,-115.3977,-15.33,0,
10,33.277,10,0.1668531,1.502422,9.004462,179.0163,-115.3977,-15.33,0,
10,33.377,10,0.1596326,1.43558,8.993029,179.0975,-115.3976,-15.33,0,
10,33.477,10,0.1654316,1.48675,8.987096,178.8625,-115.3976,-15.33,0,
10,33.577,10,0.1634654,1.470665,8.996802,179.0762,-115.3977,-15.33,0,
10,33.677,10,0.1621129,1.459598,9.00359,178.8725,-115.398,-15.33,0,
10,33.777,10,0.1668923,1.500337,8.989855,179.37,-115.3982,-15.33,0,
10,33.877,10,0.1601346,1.439964,8.992211,179.13,-115.3982,-15.33,0,
10,33.977,10,0.1659507,1.494973,9.008533,179.105,-115.3981,-15.33,0,
10,34.077,10,0.1619047,1.456166,8.99397,178.8763,-115.3982,-15.33,0,
10,34.177,10,0.1644093,1.478391,8.99214,179.2137,-115.3981,-15.33,0,
10,34.277,10,0.1663375,1.497788,9.004515,179.1825,-115.3983,-15.33,0,
10,34.377,10,0.1593152,1.433382,8.997143,179.1563,-115.3984,-15.33,0,
10,34.477,10,0.1662439,1.494755,8.991341,178.9375,-115.3983,-15.33,0,
10,34.577,10,0.1628552,1.465635,8.999623,179.0612,-115.3983,-15.33,0,
10,34.677,10,0.1628629,1.467054,9.007912,179.0813,-115.3983,-15.33,0,
10,34.777,10,0.1659252,1.491595,8.989564,179.1987,-115.3983,-15.33,0,
10,34.877,10,0.1607524,1.44566,8.993084,179.2275,-115.3984,-15.33,0,
10,34.977,10,0.1658858,1.494453,9.008927,178.8563,-115.3984,-15.33,0,
10,35.077,10,0.1625839,1.462245,8.993787,178.8062,-115.3984,-15.33,0,
10,35.177,10,0.1642127,1.476472,8.991214,178.9862,-115.3984,-15.33,0,
10,35.277,10,0.1662638,1.497031,9.003955,179.2587,-115.3983,-15.33,0,
10,35.377,10,0.1603168,1.442796,8.999654,178.89,-115.3982,-15.33,0,
10,35.477,10,0.1668835,1.500782,8.992994,178.905,-115.3986,-15.33,0,
10,35.577,10,0.1632852,1.468957,8.996267,178.805,-115.3986,-15.33,0,
10,35.677,10,0.1630437,1.468532,9.006983,178.925,-115.3986,-15.33,0,
10,35.777,10,0.1661327,1.493927,8.992372,179.1125,-115.3986,-15.33,0,
10,35.877,10,0.1611959,1.449885,8.994555,179.39,-115.3986,-15.33,0,
10,35.977,10,0.1666504,1.501695,9.011048,179.0275,-115.3986,-15.33,0,
10,36.077,10,0.1613269,1.451074,8.994617,178.885,-115.3986,-15.33,0,
10,36.177,10,0.1649285,1.482957,8.991514,178.9425,-115.3986,-15.33,0,
10,36.277,10,0.1660139,1.494901,9.004676,179.3163,-115.3986,-15.33,0,
10,36.377,10,0.1604922,1.44452,9.000565,179.2113,-115.3987,-15.33,0,
10,36.477,10,0.1662359,1.495304,8.995071,179.2562,-115.3988,-15.33,0,
10,36.577,10,0.1624691,1.462001,8.998642,179.1563,-115.3988,-15.33,0,
10,36.677,10,0.1638694,1.476618,9.010942,179.0975,-115.3989,-15.33,0,
10,36.777,10,0.1654128,1.487598,8.993245,179.1688,-115.3988,-15.33,0,
10,36.877,10,0.1613047,1.450684,8.993437,179.1675,-115.3987,-15.33,0,
10,36.977,10,0.1680401,1.514584,9.01323,179.0962,-115.3988,-15.33,0,
10,37.077,10,0.1603309,1.442273,8.995605,178.8988,-115.3984,-15.33,0,
10,37.177,10,0.1657598,1.4904,8.991325,178.8625,-115.3984,-15.33,0,
10,37.277,10,0.1659065,1.493765,9.003652,179.0725,-115.3984,-15.33,0,
10,37.377,10,0.1603941,1.444079,9.003314,179.1637,-115.3985,-15.33,0,
10,37.477,10,0.16699,1.502,8.994549,178.9088,-115.3986,-15.33,0,
10,37.577,10,0.1626158,1.462768,8.995235,179.0437,-115.3987,-15.33,0,
10,37.677,10,0.1643803,1.481093,9.010162,178.785,-115.3988,-15.33,0,
10,37.777,10,0.1642154,1.476836,8.993285,179.0475,-115.3989,-15.33,0,
10,37.877,10,0.1626864,1.463537,8.996062,179.055,-115.3987,-15.33,0,
10,37.977,10,0.1679472,1.513688,9.012877,179.1637,-115.3987,-15.33,0,
10,38.077,10,0.1603454,1.442624,8.996976,178.9837,-115.3987,-15.33,0,
10,38.177,10,0.1651598,1.485048,8.991583,179.0363,-115.3987,-15.33,0,
10,38.277,10,0.1661337,1.495875,9.004045,179.23,-115.3987,-15.33,0,
10,38.377,10,0.1613466,1.45309,9.006017,179.3537,-115.3985,-15.33,0,
10,38.477,10,0.167312,1.504874,8.994415,178.9787,-115.3984,-15.33,0,
10,38.577,10,0.1620313,1.457416,8.994657,179.1675,-115.3984,-15.33,0,
10,38.677,10,0.1659649,1.495333,9.009933,179.0013,-115.3985,-15.33,0,
10,38.777,10,0.1632377,1.468337,8.995088,179.2388,-115.3985,-15.33,0,
10,38.877,10,0.1636856,1.471818,8.991737,179.2962,-115.3984,-15.33,0,
10,38.977,10,0.1690159,1.522449,9.007726,179.2113,-115.3985,-15.33,0,
10,39.077,10,0.1594977,1.434872,8.996193,179.0288,-115.3984,-15.33,0,
10,39.177,10,0.1666485,1.498041,8.989226,179.05,-115.3982,-15.33,0,
10,39.277,10,0.1656375,1.490855,9.00071,179.0087,-115.3984,-15.33,0,
10,39.377,10,0.1620445,1.459381,9.006047,178.9887,-115.3984,-15.33,0,
10,39.477,10,0.1676258,1.507858,8.995384,179.195,-115.3985,-15.33,0,
10,39.577,10,0.1618786,1.455825,8.99331,178.9225,-115.3985,-15.33,0,
10,39.677,10,0.1667005,1.501929,9.009741,178.7888,-115.3985,-15.33,0,
10,39.777,10,0.163796,1.47315,8.993809,178.7812,-115.3985,-15.33,0,
10,39.877,10,0.1639827,1.474679,8.992895,179.2587,-115.3984,-15.33,0,
10,39.977,10,0.1692345,1.524271,9.006856,179.0813,-115.3982,-15.33,0,
10,40.077,10,0.1599799,1.439169,8.995933,178.9512,-115.3981,-15.33,0,
10,40.177,10,0.1674863,1.505423,8.988335,178.5125,-115.3981,-15.33,0,
10,40.277,10,0.1653747,1.487874,8.996983,178.875,-115.3981,-15.33,0,
10,40.377,10,0.1631785,1.469376,9.004716,179.0875,-115.3979,-15.33,0,
10,40.477,10,0.1680118,1.51033,8.989425,179.4275,-115.3978,-15.33,0,
10,40.577,10,0.1617356,1.454013,8.990059,179.1075,-115.3979,-15.33,0,
10,40.677,10,0.1678319,1.511668,9.007035,179.0288,-115.3983,-15.33,0,
10,40.777,10,0.1629422,1.465609,8.994657,178.9825,-115.3984,-15.33,0,
10,40.877,10,0.1647503,1.481489,8.992332,179.2237,-115.3985,-15.33,0,
10,40.977,10,0.1686313,1.51875,9.006339,179.175,-115.3984,-15.33,0,
10,41.077,10,0.1597495,1.437119,8.996081,179.0775,-115.3986,-15.33,0,
10,41.177,10,0.1676472,1.507349,8.991192,179.015,-115.3985,-15.33,0,
10,41.277,10,0.1647121,1.482113,8.998202,179.0375,-115.3986,-15.33,0,
10,41.377,10,0.1634816,1.472848,9.009258,179.0437,-115.3987,-15.33,0,
10,41.477,10,0.1672446,1.5039,8.992217,179.0275,-115.3986,-15.33,0,
10,41.577,10,0.1624163,1.460452,8.992028,179.3063,-115.3985,-15.33,0,
10,41.677,10,0.1680419,1.513853,9.008784,179.0288,-115.3984,-15.33,0,
10,41.777,10,0.1628274,1.46443,8.993759,178.7575,-115.3988,-15.33,0,
10,41.877,10,0.1664991,1.497372,8.993276,178.8875,-115.3989,-15.33,0,
10,41.977,10,0.1685418,1.518377,9.008905,179.3237,-115.399,-15.33,0,
10,42.077,10,0.1602188,1.4425,9.003314,179.0038,-115.399,-15.33,0,
10,42.177,10,0.1685,1.515876,8.996298,178.9112,-115.3992,-15.33,0,
10,42.277,10,0.163813,1.474231,8.999477,178.7275,-115.3995,-15.33,0,
10,42.377,10,0.1645691,1.48347,9.014271,179.0562,-115.3994,-15.33,0,
10,42.477,10,0.1667632,1.50023,8.996168,178.98,-115.3994,-15.33,0,
10,42.577,10,0.1622506,1.460134,8.999251,179.3625,-115.3995,-15.33,0,
10,42.677,10,0.1684879,1.518786,9.014215,179.01,-115.3995,-15.33,0,
10,42.777,10,0.1617078,1.454964,8.997487,179.14,-115.3994,-15.33,0,
10,42.877,10,0.1660838,1.493982,8.995351,178.98,-115.3992,-15.33,0,
10,42.977,10,0.1676279,1.51007,9.008463,179.3225,-115.3994,-15.33,0,
10,43.077,10,0.1613494,1.453236,9.006766,179.1612,-115.3994,-15.33,0,
10,43.177,10,0.1679262,1.510872,8.997239,179.1062,-115.3994,-15.33,0,
10,43.277,10,0.1644417,1.480586,9.003716,178.995,-115.3995,-15.33,0,
10,43.377,10,0.1659528,1.496109,9.015268,178.9088,-115.3995,-15.33,0,
10,43.477,10,0.1666334,1.49911,8.996452,179.045,-115.3997,-15.33,0,
10,43.577,10,0.1639574,1.476014,9.002425,179.23,-115.3999,-15.33,0,
10,43.677,10,0.1691281,1.525196,9.017993,179.0688,-115.3999,-15.33,0,
10,43.777,10,0.1606445,1.446043,9.001512,178.8975,-115.3996,-15.33,0,
10,43.877,10,0.167049,1.502796,8.996137,178.9137,-115.3994,-15.33,0,
10,43.977,10,0.1679678,1.512993,9.007636,179.115,-115.3991,-15.33,0,
10,44.077,10,0.1614558,1.454548,9.008961,179.1438,-115.3991,-15.33,0,
10,44.177,10,0.1677016,1.508807,8.99697,179.0388,-115.399,-15.33,0,
10,44.277,10,0.1638741,1.474475,8.997607,178.84,-115.3991,-15.33,0,
10,44.377,10,0.1659997,1.496297,9.013856,178.84,-115.3991,-15.33,0,
10,44.477,10,0.1655727,1.489143,8.993896,178.9225,-115.3991,-15.33,0,
10,44.577,10,0.1636988,1.473026,8.998394,179.295,-115.3994,-15.33,0,
10,44.677,10,0.1707231,1.539141,9.015423,179.1738,-115.3994,-15.33,0,
10,44.777,10,0.1605556,1.44516,9.000998,178.7725,-115.3995,-15.33,0,
10,44.877,10,0.1677262,1.508745,8.995282,178.7387,-115.3996,-15.33,0,
10,44.977,10,0.1681814,1.515331,9.010095,179.0725,-115.3997,-15.33,0,
10,45.077,10,0.1619558,1.459543,9.011986,179.4012,-115.3995,-15.33,0,
10,45.177,10,0.1685116,1.51649,8.999323,179.06,-115.3995,-15.33,0,
10,45.277,10,0.1636142,1.471955,8.996496,179.1912,-115.3996,-15.33,0,
10,45.377,10,0.1672556,1.508329,9.018107,178.9263,-115.3997,-15.33,0,
10,45.477,10,0.1639555,1.475556,8.999735,179.1125,-115.3998,-15.33,0,
10,45.577,10,0.1647419,1.482938,9.00158,179.035,-115.4,-15.33,0,
10,45.677,10,0.1702544,1.534923,9.015463,179.2487,-115.4003,-15.33,0,
10,45.777,10,0.1604078,1.444712,9.006496,179.08,-115.4004,-15.33,0,
10,45.877,10,0.167976,1.511788,9.000023,179.0737,-115.4003,-15.33,0,
10,45.977,10,0.1669752,1.504747,9.011804,178.9713,-115.4001,-15.33,0,
10,46.077,10,0.163273,1.472195,9.016769,179.01,-115.4,-15.33,0,
10,46.177,10,0.1686158,1.517926,9.002271,179.2312,-115.3998,-15.33,0,
10,46.277,10,0.1626888,1.464551,9.002159,178.8775,-115.3999,-15.33,0,
10,46.377,10,0.1685418,1.519903,9.017959,178.7988,-115.4,-15.33,0,
10,46.477,10,0.164291,1.478735,9.00071,178.8137,-115.3998,-15.33,0,
10,46.577,10,0.166529,1.499538,9.004666,179.1925,-115.3999,-15.33,0,
10,46.677,10,0.1710768,1.542515,9.016506,179.2775,-115.3999,-15.33,0,
10,46.777,10,0.1602695,1.443075,9.004054,179.1325,-115.3999,-15.33,0,
10,46.877,10,0.1692754,1.523193,8.998314,178.8687,-115.3999,-15.33,0,
10,46.977,10,0.1664448,1.498879,9.005264,179.07,-115.4,-15.33,0,
10,47.077,10,0.1642775,1.481704,9.019516,178.9275,-115.4001,-15.33,0,
10,47.177,10,0.1682326,1.514454,9.002144,179.2887,-115.3999,-15.33,0,
10,47.277,10,0.1634059,1.470795,9.000871,179.065,-115.4,-15.33,0,
10,47.377,10,0.1683277,1.518286,9.019822,179.115,-115.4001,-15.33,0,
10,47.477,10,0.1633365,1.470117,9.00054,178.895,-115.3999,-15.33,0,
10,47.577,10,0.167253,1.505657,9.002267,179.1325,-115.3999,-15.33,0,
10,47.677,10,0.1698968,1.531798,9.016051,179.195,-115.3999,-15.33,0,
10,47.777,10,0.1603122,1.443975,9.007268,179.2813,-115.3996,-15.33,0,
10,47.877,10,0.1694686,1.524531,8.995951,178.9925,-115.3995,-15.33,0,
10,47.977,10,0.1657939,1.492404,9.001558,179.0437,-115.3991,-15.33,0,
10,48.077,10,0.1655529,1.492479,9.015116,178.89,-115.399,-15.33,0,
10,48.177,10,0.1688059,1.51814,8.993406,179.1937,-115.3989,-15.33,0,
10,48.277,10,0.1636938,1.472741,8.996926,179.1425,-115.3991,-15.33,0,
10,48.377,10,0.1703588,1.535988,9.016191,179.02,-115.399,-15.33,0,
10,48.477,10,0.1652802,1.487754,9.0014,179.1013,-115.3989,-15.33,0,
10,48.577,10,0.1683618,1.515003,8.998493,178.7625,-115.399,-15.33,0,
10,48.677,10,0.1694764,1.526586,9.007664,179.1675,-115.3988,-15.33,0,
10,48.777,10,0.1616834,1.456033,9.005456,179.0962,-115.3991,-15.33,0,
10,48.877,10,0.1701146,1.532292,9.007413,179.0663,-115.3992,-15.33,0,
10,48.977,10,0.1666351,1.501198,9.008896,179,-115.3991,-15.33,0,
10,49.077,10,0.160397,1.447326,9.023401,178.8862,-115.399,-15.33,0,
10,49.177,10,0.1732049,1.558707,8.999208,179.315,-115.3987,-15.33,0,
10,49.277,10,0.1714509,1.54383,9.004502,179.2775,-115.3988,-15.33,0,
10,49.377,10,0.173609,1.566624,9.023866,178.9187,-115.3988,-15.33,0,
10,49.477,10,0.162194,1.459735,8.999929,178.8475,-115.3988,-15.33,0,
10,49.577,10,0.1659695,1.494131,9.002447,178.9525,-115.3989,-15.33,0,
10,49.677,10,0.1695656,1.528405,9.013652,179.1925,-115.399,-15.33,0,
10,49.777,10,0.1636997,1.476589,9.020104,179.3387,-115.3988,-15.33,0,
10,49.877,10,0.1752825,1.578409,9.004942,179.1375,-115.3988,-15.33,0,
10,49.977,10,0.1667602,1.499847,8.994035,179.0038,-115.3987,-15.33,0,
10,50.077,10,0.1695184,1.5276,9.011407,178.9375,-115.3985,-15.33,0,
10,50.177,10,0.1695771,1.526905,9.004193,178.95,-115.3985,-15.33,0,
10,50.277,10,0.1660879,1.494463,8.998022,179.1312,-115.3986,-15.33,0,
10,50.377,10,0.1710879,1.541223,9.008367,179.005,-115.3988,-15.33,0,
10,50.477,10,0.1617792,1.455065,8.99414,179.0313,-115.3988,-15.33,0,
10,50.577,10,0.1711367,1.539479,8.99561,178.995,-115.3988,-15.33,0,
10,50.677,10,0.170786,1.537803,9.004268,178.97,-115.3987,-15.33,0,
10,50.777,10,0.1634278,1.472845,9.012206,179.1,-115.3986,-15.33,0,
10,50.877,10,0.1715242,1.544028,9.001809,178.9512,-115.3988,-15.33,0,
10,50.977,10,0.1643119,1.477401,8.991443,178.9112,-115.3991,-15.33,0,
10,51.077,10,0.1681721,1.515139,9.009457,178.7725,-115.3992,-15.33,0,
10,51.177,10,0.1676455,1.508687,8.999267,179.145,-115.3992,-15.33,0,
10,51.277,10,0.1673618,1.505348,8.994574,179.2725,-115.3989,-15.33,0,
10,51.377,10,0.1714056,1.543957,9.007621,179.1937,-115.3989,-15.33,0,
10,51.477,10,0.1623085,1.45991,8.99466,178.8037,-115.3989,-15.33,0,
10,51.577,10,0.1705919,1.534672,8.996161,178.91,-115.3988,-15.33,0,
10,51.677,10,0.1675052,1.507388,8.999047,179.0237,-115.3988,-15.33,0,
10,51.777,10,0.1632,1.469798,9.006119,179.305,-115.3988,-15.33,0,
10,51.877,10,0.171869,1.546341,8.997205,179.2262,-115.3988,-15.33,0,
10,51.977,10,0.1643802,1.477868,8.990548,179.2787,-115.3989,-15.33,0,
10,52.077,10,0.1677335,1.510901,9.007748,179,-115.3988,-15.33,0,
10,52.177,10,0.1679289,1.510512,8.994945,179.1875,-115.3988,-15.33,0,
10,52.277,10,0.1660028,1.493271,8.995459,179.1712,-115.3988,-15.33,0,
10,52.377,10,0.1714298,1.543558,9.004023,179.2337,-115.3988,-15.33,0,
10,52.477,10,0.1614731,1.452243,8.993712,178.9625,-115.3988,-15.33,0,
10,52.577,10,0.1722207,1.550137,9.000874,178.93,-115.399,-15.33,0,
10,52.677,10,0.1676008,1.508433,9.000155,179.1025,-115.399,-15.33,0,
10,52.777,10,0.1642054,1.478859,9.006153,178.9625,-115.3991,-15.33,0,
10,52.877,10,0.174193,1.567955,9.001252,179.1138,-115.3992,-15.33,0,
10,52.977,10,0.1645186,1.479888,8.995264,178.9512,-115.3996,-15.33,0,
10,53.077,10,0.1688339,1.521618,9.012515,178.95,-115.3996,-15.33,0,
10,53.177,10,0.1642909,1.478239,8.997688,178.6838,-115.3995,-15.33,0,
10,53.277,10,0.1726847,1.554911,9.004333,179.0912,-115.3996,-15.33,0,
10,53.377,10,0.1738496,1.567235,9.014887,179.1212,-115.3997,-15.33,0,
10,53.477,10,0.1610724,1.450804,9.007156,179.155,-115.4,-15.33,0,
10,53.577,10,0.1721544,1.550156,9.004453,178.7888,-115.4002,-15.33,0,
10,53.677,10,0.1697171,1.528863,9.008299,179.0762,-115.4001,-15.33,0,
10,53.777,10,0.1642879,1.481895,9.020113,178.9713,-115.4,-15.33,0,
10,53.877,10,0.1699831,1.53021,9.002134,179.4,-115.4002,-15.33,0,
10,53.977,10,0.1650527,1.486633,9.007023,179.1175,-115.4001,-15.33,0,
10,54.077,10,0.1635402,1.476095,9.025885,178.9887,-115.3999,-15.33,0,
10,54.177,10,0.1618629,1.458046,9.007905,178.8387,-115.3998,-15.33,0,
10,54.277,10,0.1673042,1.508482,9.016404,179.2838,-115.4,-15.33,0,
